fecha,tmed,tmax,tmin,hrMedia
2025-02-12,12.636566666607107,13.23773100097141,9.335443537866908,76.9301383659723
2025-02-13,12.299015982616588,null,8.918731304429894,null
2025-02-14,14.168979745516866,null,9.47343407159751,null
2025-02-15,12.305020667193988,null,10.36803977804571,null
2025-02-16,12.550219524550121,null,9.400150931818011,null
2025-02-17,12.615510338247516,null,9.33736627672049,null
2025-02-18,13.264861204592256,null,9.665772019721532,null
