fecha,tmed,tmin,tmax,hrMedia,MA,outlier_ma,outlier_hm,tmed_corrected,tmed_max,tmed_min,tmed_mean,tmin_max,tmin_min,tmin_mean,tmax_max,tmax_min,tmax_mean,hrMedia_max,hrMedia_min,hrMedia_mean,estacion_Invierno,estacion_Otoño,estacion_Primavera,estacion_Verano,mes
2019-01-01,5.7,1.5,9.9,90.0,,False,False,5.7,17.7,5.7,9.928571428571429,14.1,1.5,6.514285714285714,21.3,8.5,13.385714285714286,93.0,46.0,75.14285714285714,True,False,False,False,1
2019-01-02,7.9,6.0,9.8,76.0,,False,False,7.9,16.2,4.6,10.342857142857143,11.9,2.7,6.757142857142857,20.6,6.6,13.928571428571429,99.0,48.0,71.57142857142857,True,False,False,False,1
2019-01-03,6.1,1.7,10.5,77.0,,False,False,6.1,14.8,5.3,10.485714285714286,12.3,1.7,6.8,20.4,7.2,14.185714285714285,97.0,57.0,73.57142857142857,True,False,False,False,1
2019-01-04,4.9,-1.4,11.2,75.0,,False,False,4.9,15.3,3.6,9.971428571428572,11.8,-1.4,6.042857142857143,20.4,5.2,13.885714285714286,100.0,58.0,80.0,True,False,False,False,1
2019-01-05,6.1,0.0,12.2,74.0,,False,False,6.1,15.8,4.8,8.914285714285715,11.7,0.0,5.542857142857143,19.8,6.7,12.285714285714286,95.0,60.0,80.42857142857143,True,False,False,False,1
2019-01-06,5.0,-1.0,11.0,81.0,,False,False,5.0,11.0,5.0,8.085714285714285,8.0,-1.0,4.1571428571428575,16.0,8.5,12.014285714285714,92.0,69.0,80.28571428571429,True,False,False,False,1
2019-01-07,4.9,-0.2,10.0,76.0,,False,False,4.9,13.6,4.4,8.6,8.6,-0.2,4.485714285714286,18.6,8.3,12.700000000000001,83.0,62.0,74.71428571428571,True,False,False,False,1
2019-01-08,6.2,0.9,11.6,79.0,,False,False,6.2,15.6,3.5,9.528571428571428,12.6,-0.6,5.785714285714286,18.6,7.6,13.257142857142856,91.0,53.0,70.85714285714286,True,False,False,False,1
2019-01-09,7.6,5.1,10.2,88.0,,False,False,7.6,14.4,3.3,9.928571428571429,12.3,0.3,6.757142857142857,20.2,6.3,13.085714285714285,88.0,59.0,76.28571428571429,True,False,False,False,1
2019-01-10,6.0,2.2,9.9,77.0,,False,False,6.0,15.6,6.0,9.771428571428572,11.6,2.2,6.585714285714286,19.9,8.5,13.014285714285714,97.0,63.0,79.14285714285714,True,False,False,False,1
2019-01-11,4.8,0.7,8.9,74.0,,False,False,4.8,11.8,4.8,8.242857142857144,10.6,0.7,4.871428571428572,15.8,8.1,11.614285714285714,97.0,71.0,81.71428571428571,True,False,False,False,1
2019-01-12,6.0,2.1,9.8,80.0,,False,False,6.0,9.6,5.6,7.628571428571428,4.7,0.7,3.085714285714286,15.6,9.8,12.171428571428573,85.0,63.0,76.14285714285714,True,False,False,False,1
2019-01-13,9.4,5.6,13.1,75.0,,False,False,9.4,13.6,5.4,8.928571428571429,11.8,1.3,4.785714285714286,18.2,9.5,13.057142857142859,84.0,53.0,76.28571428571429,True,False,False,False,1
2019-01-14,8.1,4.1,12.1,76.0,,False,False,8.1,14.1,5.0,9.785714285714286,10.8,-0.2,5.614285714285714,19.1,9.6,13.957142857142857,89.0,45.0,72.14285714285714,True,False,False,False,1
2019-01-15,8.0,3.4,12.6,84.0,,False,False,8.0,13.2,5.8,8.971428571428572,11.2,0.4,4.885714285714286,15.8,11.3,13.1,95.0,60.0,79.42857142857143,True,False,False,False,1
2019-01-16,8.3,3.3,13.3,75.0,,False,False,8.3,14.4,6.9,10.057142857142859,10.6,1.2,5.457142857142857,20.3,11.6,14.642857142857142,91.0,68.0,78.85714285714286,True,False,False,False,1
2019-01-17,8.1,5.6,10.6,83.0,,False,False,8.1,15.7,7.0,9.028571428571428,13.4,2.6,5.371428571428572,18.0,10.6,12.657142857142857,84.0,57.0,75.28571428571429,True,False,False,False,1
2019-01-18,8.4,5.5,11.4,69.0,,False,False,8.4,12.0,6.2,8.857142857142858,7.6,2.8,5.257142857142857,16.8,8.8,12.485714285714286,97.0,60.0,75.14285714285714,True,False,False,False,1
2019-01-19,8.8,7.3,10.3,93.0,,False,False,8.8,9.2,5.6,7.685714285714285,7.3,2.1,4.457142857142857,12.9,9.2,10.942857142857141,93.0,62.0,74.85714285714286,True,False,False,False,1
2019-01-20,10.2,8.1,12.2,81.0,,False,False,10.2,12.5,5.2,9.071428571428571,8.1,-0.5,5.785714285714286,17.2,8.9,12.328571428571427,89.0,60.0,74.71428571428571,True,False,False,False,1
2019-01-21,9.0,6.1,11.8,86.0,,False,False,9.0,14.1,6.8,10.157142857142857,9.9,5.1,6.757142857142857,18.3,8.4,13.528571428571428,89.0,46.0,72.42857142857143,True,False,False,False,1
2019-01-22,8.7,6.9,10.5,87.0,,False,False,8.7,16.6,6.1,9.428571428571429,12.6,2.2,6.514285714285714,20.6,9.5,12.314285714285715,96.0,70.0,80.28571428571429,True,False,False,False,1
2019-01-23,10.6,9.7,11.4,96.0,,False,False,10.6,14.4,4.8,9.342857142857143,10.7,0.5,5.957142857142857,18.2,9.1,12.700000000000001,96.0,76.0,82.85714285714286,True,False,False,False,1
2019-01-24,11.0,10.2,11.7,97.0,,False,False,11.0,14.4,6.0,10.342857142857143,11.0,2.7,7.428571428571429,19.0,7.4,13.242857142857144,97.0,49.0,78.0,True,False,False,False,1
2019-01-25,10.3,8.2,12.4,90.0,,False,False,10.3,12.8,7.4,9.671428571428573,8.7,2.8,6.071428571428571,17.5,10.8,13.242857142857144,100.0,77.0,84.71428571428571,True,False,False,False,1
2019-01-26,9.1,6.0,12.2,83.0,,False,False,9.1,12.7,7.2,10.285714285714286,8.3,3.3,5.985714285714286,18.3,10.5,14.571428571428571,95.0,58.0,78.57142857142857,True,False,False,False,1
2019-01-27,9.2,7.5,11.0,77.0,,False,False,9.2,14.5,8.2,10.700000000000001,10.6,5.8,7.557142857142857,18.4,10.5,13.842857142857143,89.0,69.0,78.14285714285714,True,False,False,False,1
2019-01-28,9.8,8.3,11.3,85.0,,False,False,9.8,14.7,6.8,10.314285714285715,10.0,3.7,7.371428571428572,19.4,9.3,13.22857142857143,89.0,56.0,75.14285714285714,True,False,False,False,1
2019-01-29,9.5,6.3,12.7,75.0,,False,False,9.5,15.2,5.9,10.857142857142858,12.4,2.4,7.228571428571429,18.9,9.4,14.457142857142856,90.0,55.0,74.85714285714286,True,False,False,False,1
2019-01-30,9.1,5.9,12.3,74.0,,False,False,9.1,14.3,6.0,9.828571428571427,10.3,1.9,6.428571428571429,18.3,10.0,13.242857142857144,84.0,66.0,75.14285714285714,True,False,False,False,1
2019-01-31,12.0,8.7,15.2,84.0,,False,True,11.849999999999998,14.9,6.3,10.9,10.4,1.3,6.6571428571428575,19.4,11.3,15.1,84.0,67.0,74.71428571428571,True,False,False,False,1
2019-02-01,7.2,4.4,10.1,74.0,,False,False,7.2,17.1,7.2,11.242857142857144,13.1,4.4,8.242857142857144,21.2,10.1,14.285714285714286,87.0,63.0,77.0,True,False,False,False,2
2019-02-02,7.1,3.5,10.7,74.5,,False,False,7.1,18.4,6.7,10.842857142857143,14.4,1.3,6.685714285714285,22.5,10.7,15.028571428571427,87.0,43.0,74.92857142857143,True,False,False,False,2
2019-02-03,7.0,2.6,11.3,75.0,,False,False,7.0,17.8,7.0,11.071428571428571,13.4,1.6,6.8,22.2,11.3,15.328571428571427,87.0,43.0,69.42857142857143,True,False,False,False,2
2019-02-04,8.6,3.4,13.9,61.0,,False,False,8.6,11.7,7.1,9.6,9.3,1.9,5.971428571428571,14.4,11.2,13.228571428571428,100.0,61.0,81.85714285714286,True,False,False,False,2
2019-02-05,12.0,8.0,15.9,70.0,,False,False,12.0,12.0,8.2,9.442857142857141,8.2,4.6,6.3999999999999995,15.9,9.8,12.471428571428572,99.0,70.0,79.71428571428571,True,False,False,False,2
2019-02-06,9.8,6.4,13.1,82.0,,False,False,9.8,12.4,7.4,9.071428571428571,8.4,3.1,4.985714285714286,17.0,9.8,13.12857142857143,84.0,69.0,77.57142857142857,True,False,False,False,2
2019-02-07,9.4,5.8,13.0,77.0,,False,False,9.4,13.8,5.6,9.385714285714286,8.1,1.1,5.228571428571429,19.6,8.6,13.557142857142859,88.0,52.0,73.85714285714286,True,False,False,False,2
2019-02-08,10.1,3.4,16.8,65.0,,False,False,10.1,17.8,6.9,10.314285714285715,15.0,1.1,6.128571428571428,20.7,11.1,14.542857142857143,91.0,38.0,69.71428571428571,True,False,False,False,2
2019-02-09,13.3,9.2,17.4,55.0,,True,False,13.3,13.6,7.4,11.928571428571429,9.4,2.9,7.314285714285715,21.0,11.9,16.571428571428573,89.0,55.0,66.42857142857143,True,False,False,False,2
2019-02-10,11.5,6.7,16.3,83.0,,False,False,11.5,14.8,7.0,10.971428571428572,10.1,2.2,7.285714285714286,19.4,11.7,14.642857142857142,91.0,71.0,78.71428571428571,True,False,False,False,2
2019-02-11,8.6,4.4,12.8,74.0,,False,False,8.6,13.2,6.8,10.428571428571429,9.1,1.8,7.114285714285714,17.7,11.9,13.742857142857144,100.0,68.0,82.14285714285714,True,False,False,False,2
2019-02-12,8.6,3.2,13.9,75.0,,False,False,8.6,12.4,8.6,10.533333333333333,8.8,3.2,6.666666666666667,16.3,12.0,14.35,95.0,62.0,80.5,True,False,False,False,2
2019-02-13,9.6,3.8,15.5,63.0,,False,False,9.6,13.6,9.6,11.716666666666667,8.3,3.8,6.583333333333333,19.1,15.5,16.883333333333333,84.0,53.0,70.66666666666667,True,False,False,False,2
2019-02-14,11.8,6.0,17.6,69.0,,False,False,11.8,15.1,8.8,12.783333333333333,10.7,6.0,8.049999999999999,20.2,11.0,17.5,81.0,55.0,71.16666666666667,True,False,False,False,2
2019-02-15,13.9,9.1,18.7,50.0,,True,False,13.9,17.6,9.8,13.516666666666666,11.7,6.1,9.066666666666666,23.4,13.5,17.983333333333334,75.0,45.0,59.0,True,False,False,False,2
2019-02-16,13.6,7.0,20.1,59.0,,True,False,13.6,16.2,10.7,13.15,12.5,7.0,8.916666666666666,22.0,14.4,17.383333333333333,84.0,41.0,66.83333333333333,True,False,False,False,2
2019-02-17,12.2,7.9,16.6,63.0,,False,False,12.2,13.3,9.8,11.6,10.6,5.8,7.433333333333334,17.4,13.3,15.783333333333333,84.0,63.0,73.83333333333333,True,False,False,False,2
2019-02-18,8.4,6.3,10.5,94.0,,False,False,8.4,12.8,8.4,10.133333333333333,8.9,4.8,6.866666666666667,16.7,10.5,13.4,94.0,76.0,85.66666666666667,True,False,False,False,2
2019-02-19,7.6,3.5,11.8,84.0,,False,False,7.6,12.1,7.6,9.883333333333333,10.8,3.5,6.583333333333333,15.3,11.3,13.166666666666666,98.0,71.0,81.16666666666667,True,False,False,False,2
2019-02-20,9.0,4.4,13.7,79.0,,False,False,9.0,16.7,9.0,11.983333333333334,11.3,3.5,7.916666666666667,22.1,13.6,16.066666666666666,85.0,43.0,73.5,True,False,False,False,2
2019-02-21,12.9,6.5,19.3,58.0,,False,False,12.9,14.6,9.2,12.016666666666666,10.0,6.5,8.033333333333333,19.3,11.3,15.983333333333334,97.0,58.0,78.66666666666667,True,False,False,False,2
2019-02-22,13.7,9.4,18.0,55.0,,False,False,13.7,13.7,8.8,11.066666666666668,9.4,5.2,6.533333333333334,20.4,12.0,15.616666666666665,93.0,55.0,73.16666666666667,True,False,False,False,2
2019-02-23,13.8,8.3,19.3,58.0,,False,False,13.8,13.8,5.1,9.433333333333334,8.3,2.5,5.3,21.5,7.7,13.550000000000002,93.0,43.0,73.83333333333333,True,False,False,False,2
2019-02-24,12.4,6.2,18.5,75.0,,False,False,12.4,13.6,5.6,9.866666666666667,8.6,1.9,5.833333333333333,19.3,9.2,13.85,90.0,62.0,75.5,True,False,False,False,2
2019-02-25,13.4,6.7,20.0,64.0,,False,False,13.4,13.4,7.8,10.616666666666667,9.4,4.5,7.3500000000000005,20.0,11.0,13.85,100.0,64.0,77.83333333333333,True,False,False,False,2
2019-02-26,15.4,8.7,22.2,60.0,,False,False,15.4,15.4,6.6,10.133333333333333,10.0,2.4,6.583333333333333,22.2,9.2,13.683333333333332,93.0,60.0,74.0,True,False,False,False,2
2019-02-27,13.3,8.4,18.2,61.0,,False,False,13.3,14.3,6.4,10.783333333333333,10.7,4.1,7.566666666666666,18.2,8.7,14.016666666666666,87.0,53.0,66.0,True,False,False,False,2
2019-02-28,11.3,6.6,16.0,66.0,,False,False,11.3,12.8,6.8,10.216666666666667,7.9,4.0,6.316666666666666,17.8,9.5,14.133333333333333,85.0,50.0,68.83333333333333,True,False,False,False,2
2019-03-01,10.8,6.9,14.6,82.0,,False,False,10.8,14.6,4.5,10.633333333333333,11.3,1.3,7.133333333333333,17.9,7.7,14.116666666666667,83.0,58.0,77.16666666666667,False,False,True,False,3
2019-03-02,13.3,8.5,18.1,63.0,,False,False,13.3,13.8,7.0,11.216666666666667,9.7,2.6,7.516666666666667,18.1,11.4,14.883333333333333,91.0,54.0,72.83333333333333,False,False,True,False,3
2019-03-03,16.5,7.7,25.3,48.0,,True,False,16.5,16.5,7.3,10.35,8.1,3.7,6.1499999999999995,25.3,9.9,14.549999999999999,90.0,48.0,77.33333333333333,False,False,True,False,3
2019-03-04,12.2,9.0,15.3,57.0,,False,False,12.2,13.4,7.0,10.233333333333333,9.0,4.2,6.416666666666667,18.3,9.6,14.066666666666668,90.0,57.0,75.16666666666667,False,False,True,False,3
2019-03-05,12.6,5.6,19.6,56.0,,False,False,12.6,16.6,6.4,10.800000000000002,11.7,2.2,6.466666666666666,21.5,10.6,15.166666666666666,96.0,56.0,74.58333333333333,False,False,True,False,3
2019-03-06,12.0,7.7,16.3,65.0,,False,False,12.0,13.8,7.2,10.133333333333333,8.5,4.3,6.516666666666667,19.1,10.0,13.716666666666667,80.0,65.0,73.66666666666667,False,False,True,False,3
2019-03-07,11.8,6.9,16.8,65.0,,False,False,11.8,11.8,7.2,9.333333333333334,6.9,2.1,4.8,17.9,9.6,13.916666666666666,93.0,65.0,73.66666666666667,False,False,True,False,3
2019-03-08,10.2,6.6,13.8,78.0,,False,False,10.2,18.6,7.8,11.9,16.0,5.5,8.466666666666667,21.3,10.1,15.4,90.0,48.0,67.66666666666667,False,False,True,False,3
2019-03-09,15.4,10.4,20.3,74.0,,False,False,15.4,16.0,7.4,11.783333333333333,12.4,4.0,7.516666666666667,20.3,10.6,16.033333333333335,80.0,48.0,71.66666666666667,False,False,True,False,3
2019-03-10,12.8,9.3,16.4,88.0,,False,False,12.8,18.4,9.4,12.25,12.9,4.2,7.766666666666667,24.0,13.6,16.75,88.0,47.0,67.5,False,False,True,False,3
2019-03-11,10.1,6.4,13.8,77.0,,False,False,10.1,16.8,10.1,12.366666666666667,13.6,6.2,8.833333333333334,20.1,12.8,15.916666666666666,88.0,69.0,76.16666666666667,False,False,True,False,3
2019-03-12,12.4,5.8,19.1,81.0,,False,False,12.4,15.7,9.5,11.983333333333334,12.8,3.7,7.816666666666667,19.1,13.7,16.183333333333334,84.0,74.0,78.33333333333333,False,False,True,False,3
2019-03-13,9.0,5.9,12.1,81.0,,False,False,9.0,15.7,9.0,11.85,10.4,5.9,8.466666666666667,21.0,12.1,15.183333333333332,95.0,61.0,72.16666666666667,False,False,True,False,3
2019-03-14,10.0,7.0,13.1,73.0,,False,False,10.0,12.8,9.6,10.816666666666668,8.4,5.7,7.266666666666667,18.2,12.1,14.4,87.0,66.0,77.0,False,False,True,False,3
2019-03-15,9.4,4.7,14.1,73.0,,False,False,9.4,15.7,9.2,11.233333333333334,9.9,4.7,6.900000000000001,21.5,13.0,15.566666666666668,90.0,64.0,76.66666666666667,False,False,True,False,3
2019-03-16,8.8,4.3,13.3,83.0,,False,False,8.8,13.2,8.8,11.083333333333334,10.0,4.3,6.916666666666667,17.7,11.4,15.233333333333334,96.0,79.0,86.16666666666667,False,False,True,False,3
2019-03-17,9.0,5.4,12.7,74.0,,False,False,9.0,15.6,8.2,11.116666666666667,10.5,4.9,7.366666666666667,20.6,11.1,14.833333333333334,94.0,67.0,75.16666666666667,False,False,True,False,3
2019-03-18,8.4,4.1,12.7,73.0,,False,False,8.4,16.9,7.7,10.533333333333333,13.3,3.4,7.016666666666667,20.5,11.7,14.049999999999999,83.0,73.0,80.16666666666667,False,False,True,False,3
2019-03-19,10.1,7.0,13.2,85.0,,False,False,10.1,14.8,8.2,11.283333333333333,12.8,5.9,8.15,18.0,10.4,14.366666666666667,100.0,66.0,86.0,False,False,True,False,3
2019-03-20,10.0,6.6,13.4,76.0,,False,False,10.0,14.7,6.6,11.383333333333333,12.5,3.2,8.1,20.6,10.0,14.683333333333335,99.0,56.0,77.33333333333333,False,False,True,False,3
2019-03-21,8.7,2.9,14.5,72.0,,False,False,8.7,15.4,6.8,11.35,10.6,1.8,7.55,20.6,11.8,15.15,96.0,58.0,77.33333333333333,False,False,True,False,3
2019-03-22,10.4,4.6,16.3,72.0,,False,False,10.4,15.2,9.2,12.233333333333334,10.5,4.6,8.4,20.0,12.0,16.066666666666666,96.0,66.0,77.66666666666667,False,False,True,False,3
2019-03-23,12.1,6.2,18.0,68.0,,False,False,12.1,16.0,11.6,13.0,11.3,5.7,9.166666666666666,20.7,13.7,16.849999999999998,98.0,61.0,79.33333333333333,False,False,True,False,3
2019-03-24,11.2,6.8,15.6,84.0,,False,False,11.2,13.6,11.2,11.85,10.6,6.8,9.02,17.3,12.9,14.74,92.0,70.0,80.66666666666667,False,False,True,False,3
2019-03-25,11.7,9.0,14.4,78.0,,False,False,11.7,13.8,10.6,11.983333333333334,9.0,7.4,8.48,18.8,13.7,15.559999999999999,86.0,54.0,76.0,False,False,True,False,3
2019-03-26,9.6,5.8,13.3,65.0,,False,False,9.6,12.4,9.6,11.200000000000001,9.7,5.8,7.6499999999999995,15.9,13.3,14.766666666666666,90.0,62.0,77.83333333333333,False,False,True,False,3
2019-03-27,9.8,5.1,14.5,72.0,,False,False,9.8,14.2,8.4,10.166666666666666,10.0,4.7,6.05,18.4,11.6,14.283333333333333,84.0,66.0,74.33333333333333,False,False,True,False,3
2019-03-28,8.6,2.4,14.9,75.0,,False,False,8.6,15.2,8.0,11.433333333333332,10.5,2.4,6.333333333333333,20.4,13.3,16.533333333333335,88.0,52.0,69.5,False,False,True,False,3
2019-03-29,9.2,3.5,15.0,83.0,,False,False,9.2,18.6,9.2,12.366666666666667,13.1,3.5,7.483333333333333,24.1,13.0,17.233333333333334,87.0,49.0,73.83333333333333,False,False,True,False,3
2019-03-30,10.7,6.8,14.6,91.0,,False,False,10.7,17.4,9.8,12.549999999999999,13.1,5.8,8.633333333333333,21.8,13.5,16.483333333333334,91.0,54.0,74.33333333333333,False,False,True,False,3
2019-03-31,11.8,7.0,16.6,83.0,,False,False,11.8,19.4,5.8,12.033333333333333,12.7,3.3,8.233333333333333,26.2,8.3,15.833333333333334,85.0,46.0,72.0,False,False,True,False,3
2019-04-01,10.2,5.7,14.8,86.0,,False,False,10.2,17.8,5.4,10.283333333333333,14.0,1.3,6.5,21.6,9.4,14.066666666666668,86.0,58.0,74.5,False,False,True,False,4
2019-04-02,10.5,7.5,13.5,84.0,,False,False,10.5,14.0,7.0,10.583333333333334,11.6,3.2,7.333333333333333,16.3,10.8,13.783333333333333,98.0,50.0,78.0,False,False,True,False,4
2019-04-03,7.4,4.1,10.8,78.0,,False,False,7.4,13.2,6.4,9.566666666666666,8.6,3.4,5.7,18.7,9.3,13.450000000000001,89.0,66.0,77.66666666666667,False,False,True,False,4
2019-04-04,8.6,3.8,13.5,70.0,,False,False,8.6,17.9,6.2,10.25,13.8,2.9,6.033333333333334,22.0,9.6,14.516666666666666,77.0,48.0,67.5,False,False,True,False,4
2019-04-05,10.2,6.2,14.2,67.0,,False,False,10.2,17.4,6.0,10.65,12.5,0.4,5.283333333333333,22.2,11.5,16.0,85.0,57.0,69.66666666666667,False,False,True,False,4
2019-04-06,8.1,4.2,12.0,89.0,,False,False,8.1,21.2,8.1,12.5,14.3,3.4,7.666666666666667,28.1,12.0,17.316666666666666,89.0,47.0,72.66666666666667,False,False,True,False,4
2019-04-07,10.6,7.1,14.1,70.0,,False,False,10.6,18.2,10.6,13.233333333333334,11.6,5.6,8.8,24.7,14.1,18.52,83.0,53.0,73.58333333333333,False,False,True,False,4
2019-04-08,11.6,7.3,15.9,79.0,,False,False,11.6,15.8,11.6,13.4,10.5,7.3,9.64,21.8,15.9,17.7,89.0,60.0,75.0,False,False,True,False,4
2019-04-09,12.5,7.9,17.1,65.0,,False,False,12.5,13.5,11.2,12.450000000000001,10.4,7.3,8.716666666666667,19.3,14.5,16.21666666666667,92.0,65.0,76.16666666666667,False,False,True,False,4
2019-04-10,11.0,8.0,14.0,84.0,,False,False,11.0,16.5,10.6,13.083333333333334,10.5,6.9,8.783333333333333,25.3,14.0,17.400000000000002,97.0,61.0,79.0,False,False,True,False,4
2019-04-11,10.0,6.0,14.1,86.0,,False,False,10.0,16.2,8.0,12.35,12.8,4.7,8.716666666666667,19.5,11.3,15.983333333333334,92.0,66.0,79.66666666666667,False,False,True,False,4
2019-04-12,10.4,5.1,15.6,81.0,,False,False,10.4,14.6,8.1,12.15,11.9,3.4,7.933333333333334,19.9,12.8,16.349999999999998,90.0,65.0,76.66666666666667,False,False,True,False,4
2019-04-13,13.2,7.6,18.7,70.0,,True,False,13.2,18.6,8.533333333333333,12.855555555555554,11.1,6.9,9.3,26.0,14.7,18.1,100.0,54.0,75.0,False,False,True,False,4
2019-04-14,17.0,13.1,21.0,70.0,,True,True,15.350000000000001,17.4,8.966666666666667,13.544444444444444,13.5,7.7,10.959999999999999,21.3,13.7,17.98,87.0,65.0,75.0,False,False,True,False,4
2019-04-15,12.8,8.4,17.3,83.0,,False,False,12.8,15.0,9.4,12.916666666666666,12.4,5.4,9.816666666666668,18.2,13.4,16.083333333333332,90.0,64.0,80.66666666666667,False,False,True,False,4
2019-04-16,12.0,7.5,16.4,78.0,,False,False,12.0,16.4,7.7,12.450000000000001,10.6,3.1,8.4,22.3,12.3,16.5,90.0,60.0,77.66666666666667,False,False,True,False,4
2019-04-17,15.0,9.5,20.5,71.0,,True,False,15.0,15.0,7.7,12.25,10.4,2.4,7.7,20.5,13.0,16.766666666666666,82.0,61.0,69.83333333333333,False,False,True,False,4
2019-04-18,12.6,9.3,16.0,86.0,,False,False,12.6,14.6,9.4,11.833333333333334,10.2,2.8,7.616666666666667,18.9,14.0,16.083333333333332,91.0,67.0,78.16666666666667,False,False,True,False,4
2019-04-19,13.8,10.2,17.5,82.0,,False,False,13.8,13.8,10.3,12.133333333333333,10.2,6.9,8.35,17.5,13.7,15.9,83.0,70.0,78.83333333333333,False,False,True,False,4
2019-04-20,12.6,8.0,17.3,82.0,,False,False,12.6,12.6,10.2,11.666666666666666,9.2,5.6,7.75,17.3,13.9,15.566666666666668,87.0,68.0,78.16666666666667,False,False,True,False,4
2019-04-21,12.0,8.4,15.5,89.0,,False,False,12.0,13.0,10.0,11.983333333333334,9.2,5.3,8.133333333333333,16.9,14.6,15.816666666666668,91.0,71.0,81.33333333333333,False,False,True,False,4
2019-04-22,13.2,7.4,19.1,69.0,,False,False,13.2,13.8,11.2,12.85,11.7,7.4,8.950000000000001,19.1,14.7,16.75,88.0,65.0,74.83333333333333,False,False,True,False,4
2019-04-23,10.8,7.1,14.6,71.0,,False,False,10.8,17.1,9.6,12.5,12.2,5.3,8.85,23.0,12.5,16.150000000000002,91.0,61.0,76.0,False,False,True,False,4
2019-04-24,11.2,5.0,17.4,73.0,,False,False,11.2,16.4,8.1,12.933333333333332,13.5,4.5,9.383333333333333,19.4,11.7,16.5,89.0,70.0,78.66666666666667,False,False,True,False,4
2019-04-25,13.2,8.2,18.1,57.0,,False,False,13.2,17.0,9.4,13.666666666666666,14.6,5.4,10.333333333333334,19.4,13.4,16.966666666666665,97.0,57.0,79.33333333333333,False,False,True,False,4
2019-04-26,12.0,9.2,14.8,70.0,,False,False,12.0,17.2,12.0,13.6,14.7,9.0,11.0,19.8,14.8,16.216666666666665,98.0,70.0,85.33333333333333,False,False,True,False,4
2019-04-27,12.0,9.0,15.1,78.0,,False,False,12.0,16.6,11.0,13.133333333333333,13.8,8.4,10.683333333333332,19.3,13.6,15.600000000000001,100.0,78.0,87.66666666666667,False,False,True,False,4
2019-04-28,11.7,7.2,16.2,77.0,,False,False,11.7,15.2,8.9,12.383333333333333,12.3,5.3,9.15,18.1,12.5,15.633333333333335,96.0,73.0,82.83333333333333,False,False,True,False,4
2019-04-29,12.3,6.7,17.9,77.0,,False,False,12.3,15.5,10.5,12.433333333333332,13.7,6.7,9.4,17.9,12.1,15.466666666666667,93.0,70.0,79.5,False,False,True,False,4
2019-04-30,11.5,8.0,15.0,87.0,,False,False,11.5,14.9,10.0,12.383333333333333,12.5,5.8,9.383333333333333,17.3,14.1,15.4,89.0,67.0,80.0,False,False,True,False,4
2019-05-01,12.0,8.5,15.5,81.0,,False,False,12.0,16.8,10.4,13.066666666666668,13.6,7.3,10.049999999999999,20.0,13.4,16.066666666666666,87.0,53.0,76.66666666666667,False,False,True,False,5
2019-05-02,11.4,7.6,15.1,80.0,,False,False,11.4,18.6,9.6,13.083333333333334,14.9,5.3,9.45,22.3,13.9,16.7,80.0,70.0,75.33333333333333,False,False,True,False,5
2019-05-03,10.6,6.0,15.1,77.0,,False,False,10.6,20.2,10.6,13.933333333333332,13.0,5.7,9.049999999999999,27.5,15.1,18.816666666666666,86.0,61.0,75.33333333333333,False,False,True,False,5
2019-05-04,10.6,5.5,15.6,79.0,,False,False,10.6,16.2,10.6,13.233333333333334,12.1,5.5,9.066666666666666,20.4,15.6,17.383333333333333,86.0,77.0,81.16666666666667,False,False,True,False,5
2019-05-05,9.6,5.5,13.7,57.0,,False,True,10.05,23.0,9.6,15.733333333333334,13.0,5.5,10.833333333333334,33.6,13.7,20.666666666666668,85.0,47.0,69.83333333333333,False,False,True,False,5
2019-05-06,9.4,4.1,14.8,81.0,,False,True,9.75,17.0,9.4,13.933333333333332,13.8,4.1,10.133333333333333,22.5,14.2,17.716666666666665,88.0,66.0,77.33333333333333,False,False,True,False,5
2019-05-07,14.9,10.5,19.3,73.0,,False,True,14.25,16.2,12.2,14.583333333333334,12.8,8.3,10.65,20.5,16.2,18.516666666666666,85.0,65.0,74.66666666666667,False,False,True,False,5
2019-05-08,16.6,12.3,20.8,53.0,,True,True,14.25,16.6,12.8,14.9,12.3,9.6,11.1,20.8,15.9,18.666666666666668,87.0,53.0,73.66666666666667,False,False,True,False,5
2019-05-09,12.4,9.8,15.0,80.0,,False,False,12.4,16.3,12.4,14.283333333333333,13.6,8.3,10.833333333333334,23.1,15.0,17.75,97.0,75.0,82.33333333333333,False,False,True,False,5
2019-05-10,15.8,12.6,19.1,85.0,,False,True,14.900000000000006,15.8,12.5,14.183333333333332,13.7,8.9,11.033333333333333,20.6,14.8,17.383333333333336,100.0,71.0,81.83333333333333,False,False,True,False,5
2019-05-11,12.8,9.3,16.2,82.0,,False,False,12.8,16.4,12.4,13.883333333333333,12.1,8.7,10.65,20.8,15.5,17.099999999999998,98.0,71.0,82.16666666666667,False,False,True,False,5
2019-05-12,12.6,7.5,17.6,76.0,,False,False,12.6,14.8,12.6,13.683333333333332,13.3,7.5,10.433333333333334,17.9,16.1,16.883333333333333,94.0,65.0,80.83333333333333,False,False,True,False,5
2019-05-13,12.4,7.2,17.6,67.0,,False,False,12.4,14.8,12.1,13.316666666666668,13.0,7.2,10.366666666666667,17.6,14.3,16.25,91.0,67.0,80.5,False,False,True,False,5
2019-05-14,12.7,5.3,20.1,67.0,,False,False,12.7,15.8,11.6,13.516666666666666,12.2,5.3,9.4,20.1,15.0,16.72,90.0,67.0,80.0,False,False,True,False,5
