date,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m
2020-01-01 00:00:00,1.2025,97.51457,0.0,7.172949
2020-01-01 01:00:00,1.3525001,97.167435,0.0,6.151683
2020-01-01 02:00:00,0.60249996,97.85583,0.0,5.4477882
2020-01-01 03:00:00,0.052500002,96.082924,0.0,6.5693827
2020-01-01 04:00:00,-0.7475,95.70603,0.0,6.12
2020-01-01 05:00:00,-1.2975,95.33501,0.0,6.519877
2020-01-01 06:00:00,-1.5975,93.924385,0.0,6.379216
2020-01-01 07:00:00,-1.7475,93.22347,0.0,7.42159
2020-01-01 08:00:00,-1.2975,91.879036,0.0,6.151683
2020-01-01 09:00:00,1.1525,85.25904,0.0,5.1165614
2020-01-01 10:00:00,3.8525,78.48474,0.0,2.5455842
2020-01-01 11:00:00,6.2525,73.43811,0.0,2.2768397
2020-01-01 12:00:00,7.5025,73.14693,0.0,2.5455842
2020-01-01 13:00:00,9.0525,70.408264,0.0,3.4152596
2020-01-01 14:00:00,10.002501,68.17357,0.0,4.73506
2020-01-01 15:00:00,10.1525,68.44352,0.0,5.4477882
2020-01-01 16:00:00,9.1525,76.583084,0.0,4.1046314
2020-01-01 17:00:00,6.0525002,82.824684,0.0,7.5942073
2020-01-01 18:00:00,7.1525,76.52289,0.0,4.1046314
2020-01-01 19:00:00,6.6525,78.912865,0.0,1.1384199
2020-01-01 20:00:00,3.5024998,90.2316,0.0,5.2416787
2020-01-01 21:00:00,1.5025,95.438896,0.0,7.2805495
2020-01-01 22:00:00,0.80249995,97.15484,0.0,7.2805495
2020-01-01 23:00:00,0.5025,97.85409,0.0,6.162207
2020-01-02 00:00:00,-0.047500003,97.135155,0.0,7.342588
2020-01-02 01:00:00,-0.4975,97.83654,0.0,6.162207
2020-01-02 02:00:00,-0.8475,95.70256,0.0,5.506941
2020-01-02 03:00:00,-1.1975,93.25324,0.0,6.519877
2020-01-02 04:00:00,-1.5475,91.18389,0.0,7.69592
2020-01-02 05:00:00,-1.7975,89.81927,0.0,8.766573
2020-01-02 06:00:00,-1.4975,87.53339,0.0,6.763786
2020-01-02 07:00:00,-1.6975,87.187874,0.0,5.3517847
2020-01-02 08:00:00,-2.0475001,89.46456,0.0,5.5887027
2020-01-02 09:00:00,0.3525,84.23305,0.0,3.0547013
2020-01-02 10:00:00,2.5024998,86.65257,0.0,2.16
2020-01-02 11:00:00,4.7025003,82.65335,0.0,2.4149535
2020-01-02 12:00:00,6.1025,74.73347,0.0,3.319036
2020-01-02 13:00:00,7.4025,70.83066,0.0,3.6
2020-01-02 14:00:00,8.252501,68.28802,0.0,3.5455887
2020-01-02 15:00:00,8.6525,67.89002,0.0,3.4152596
2020-01-02 16:00:00,8.2025,75.09972,0.0,1.9386592
2020-01-02 17:00:00,7.5525002,73.93596,0.0,3.96
2020-01-02 18:00:00,6.8025002,77.00804,0.0,4.1046314
2020-01-02 19:00:00,5.8525,81.06032,0.0,2.5959969
2020-01-02 20:00:00,4.8025002,86.88315,0.0,0.71999997
2020-01-02 21:00:00,1.9025,94.43064,0.0,4.452954
2020-01-02 22:00:00,0.85249996,96.80557,0.0,4.3349743
2020-01-02 23:00:00,0.1025,98.20303,0.0,3.6179552
2020-01-03 00:00:00,-0.097500004,95.37996,0.0,4.379589
2020-01-03 01:00:00,0.1025,94.35013,0.0,3.671294
2020-01-03 02:00:00,0.45250002,93.68183,0.0,2.968636
2020-01-03 03:00:00,-0.3475,95.71988,0.0,1.835647
2020-01-03 04:00:00,0.052500002,95.03853,0.0,1.4399999
2020-01-03 05:00:00,0.3025,94.35915,0.0,3.671294
2020-01-03 06:00:00,-0.4975,95.01653,0.0,6.1305785
2020-01-03 07:00:00,-0.3475,96.421745,0.0,4.072935
2020-01-03 08:00:00,-0.4475,98.91347,0.0,1.484318
2020-01-03 09:00:00,0.3025,99.27893,0.0,1.2979984
2020-01-03 10:00:00,1.5025,98.57644,0.0,0.8049845
2020-01-03 11:00:00,2.6025,98.23912,0.0,1.8
2020-01-03 12:00:00,2.5024998,98.93929,0.0,2.7416782
2020-01-03 13:00:00,3.4025,96.87035,0.0,2.3051248
2020-01-03 14:00:00,4.5025,92.89385,0.0,1.8
2020-01-03 15:00:00,5.0525002,89.39771,0.0,3.0547013
2020-01-03 16:00:00,5.1525,87.843475,0.0,3.4152596
2020-01-03 17:00:00,2.5525,96.50436,0.0,5.4119864
2020-01-03 18:00:00,3.5525,94.838524,0.0,1.8
2020-01-03 19:00:00,1.2525,100.0,0.0,3.8268526
2020-01-03 20:00:00,0.1025,100.0,0.0,4.2136917
2020-01-03 21:00:00,0.5025,99.28011,0.0,7.928178
2020-01-03 22:00:00,0.6525,99.63992,0.0,7.5170207
2020-01-03 23:00:00,0.1025,96.084496,0.0,7.0911775
2020-01-04 00:00:00,0.7525,89.366325,0.0,7.628263
2020-01-04 01:00:00,1.0025,88.414955,0.0,6.9527545
2020-01-04 02:00:00,1.0525,89.066154,0.0,8.225035
2020-01-04 03:00:00,1.0525,90.37221,0.0,8.557102
2020-01-04 04:00:00,1.3025,90.71952,0.0,8.534353
2020-01-04 05:00:00,1.3025,91.379776,0.0,8.534353
2020-01-04 06:00:00,1.2025,91.704994,0.0,8.217153
2020-01-04 07:00:00,1.4025,91.05612,0.0,9.793059
2020-01-04 08:00:00,1.7525,90.42462,0.0,11.384198
2020-01-04 09:00:00,3.7024999,86.15502,0.0,14.336861
2020-01-04 10:00:00,5.8525,79.63582,0.0,13.237038
2020-01-04 11:00:00,7.9025,69.93103,0.0,14.773164
2020-01-04 12:00:00,9.5525,63.44499,0.0,20.898613
2020-01-04 13:00:00,10.3525,58.45581,0.0,21.142147
2020-01-04 14:00:00,10.4025,58.88476,0.0,18.844202
2020-01-04 15:00:00,10.1025,61.149868,0.0,17.057314
2020-01-04 16:00:00,9.3025,66.136116,0.0,12.218805
2020-01-04 17:00:00,6.9025,75.406425,0.0,9.686609
2020-01-04 18:00:00,6.1025,77.718414,0.0,10.44
2020-01-04 19:00:00,5.4025,79.28663,0.0,10.464797
2020-01-04 20:00:00,4.4525003,82.91713,0.0,10.233123
2020-01-04 21:00:00,3.7024999,85.540344,0.0,10.739832
2020-01-04 22:00:00,3.0024998,87.64309,0.0,10.086427
2020-01-04 23:00:00,2.3025,89.17138,0.0,9.826088
2020-01-05 00:00:00,2.4524999,87.27553,0.0,9.387651
2020-01-05 01:00:00,1.7525,88.48181,0.0,8.39657
2020-01-05 02:00:00,1.3525001,88.76836,0.0,8.699793
2020-01-05 03:00:00,0.9524999,88.41048,0.0,8.854829
2020-01-05 04:00:00,0.5025,88.04698,0.0,8.534353
2020-01-05 05:00:00,0.052500002,87.68222,0.0,8.049845
2020-01-05 06:00:00,-0.3475,87.32111,0.0,7.24486
2020-01-05 07:00:00,-0.64750004,87.94005,0.0,7.289444
2020-01-05 08:00:00,-0.64750004,87.61533,0.0,7.628263
2020-01-05 09:00:00,1.4525,80.736595,0.0,9.028754
2020-01-05 10:00:00,3.6025,74.830414,0.0,7.10031
2020-01-05 11:00:00,5.9025,67.790146,0.0,4.5820518
2020-01-05 12:00:00,7.8025002,59.721687,0.0,1.5273507
2020-01-05 13:00:00,9.502501,55.3895,0.0,1.609969
2020-01-05 14:00:00,10.502501,51.433792,0.0,1.1384199
2020-01-05 15:00:00,10.9025,50.083076,0.0,0.8049845
2020-01-05 16:00:00,10.2025,62.92656,0.0,2.5959969
2020-01-05 17:00:00,6.1025,78.829735,0.0,9.449572
2020-01-05 18:00:00,6.1525,74.74227,0.0,7.5170207
2020-01-05 19:00:00,7.1025,69.769295,0.0,3.2599385
2020-01-05 20:00:00,5.9025,74.69818,0.0,1.9386592
2020-01-05 21:00:00,2.1525,88.19799,0.0,7.42159
2020-01-05 22:00:00,1.5025,87.8191,0.0,8.557102
2020-01-05 23:00:00,1.3025,86.21487,0.0,7.771331
2020-01-06 00:00:00,0.9025,86.48867,0.0,7.342588
2020-01-06 01:00:00,0.4025,87.71547,0.0,6.638072
2020-01-06 02:00:00,0.0024999976,89.63255,0.0,6.162207
2020-01-06 03:00:00,-0.4975,90.25464,0.0,6.2145634
2020-01-06 04:00:00,-0.64750004,88.59268,0.0,6.519877
2020-01-06 05:00:00,-0.94750005,86.93886,0.0,6.638072
2020-01-06 06:00:00,-1.2475,86.26376,0.0,6.638072
2020-01-06 07:00:00,-1.4975,86.88318,0.0,7.2359104
2020-01-06 08:00:00,-1.2475,87.8837,0.0,6.379216
2020-01-06 09:00:00,1.3525001,81.61647,0.0,4.6800003
2020-01-06 10:00:00,3.9025,77.36598,0.0,2.0991426
2020-01-06 11:00:00,6.6525,71.18943,0.0,1.1384199
2020-01-06 12:00:00,8.3525,65.45936,0.0,2.8116899
2020-01-06 13:00:00,9.7025,59.977776,0.0,3.7064266
2020-01-06 14:00:00,10.5525,55.665287,0.0,3.671294
2020-01-06 15:00:00,10.8525,53.791958,0.0,4.802999
2020-01-06 16:00:00,9.752501,63.491276,0.0,4.3498964
2020-01-06 17:00:00,8.1525,63.11879,0.0,6.130579
2020-01-06 18:00:00,8.2025,62.232536,0.0,5.4833565
2020-01-06 19:00:00,6.3025002,72.40511,0.0,3.563818
2020-01-06 20:00:00,3.7024999,84.32262,0.0,4.379589
2020-01-06 21:00:00,2.1025,89.15463,0.0,6.9899354
2020-01-06 22:00:00,1.5525,89.75696,0.0,7.42159
2020-01-06 23:00:00,0.6525,90.672195,0.0,7.172949
2020-01-07 00:00:00,0.4025,91.31862,0.0,8.699793
2020-01-07 01:00:00,-0.097500004,89.62444,0.0,7.10031
2020-01-07 02:00:00,-0.3475,85.405464,0.0,7.172949
2020-01-07 03:00:00,-0.4975,81.96987,0.0,8.825508
2020-01-07 04:00:00,-0.89750004,81.002205,0.0,8.311245
2020-01-07 05:00:00,-1.4475,82.14848,0.0,7.10031
2020-01-07 06:00:00,-1.6474999,82.12156,0.0,6.763786
2020-01-07 07:00:00,-1.6474999,80.59145,0.0,7.172949
2020-01-07 08:00:00,-1.2975,78.54727,0.0,7.172949
2020-01-07 09:00:00,1.3025,69.59375,0.0,7.9036193
2020-01-07 10:00:00,3.9525,63.511906,0.0,5.0911684
2020-01-07 11:00:00,6.8025002,56.921967,0.0,3.0758414
2020-01-07 12:00:00,9.3025,51.66233,0.0,0.8049845
2020-01-07 13:00:00,11.2025,50.346897,0.0,1.8
2020-01-07 14:00:00,12.3025,50.11295,0.0,2.7416782
2020-01-07 15:00:00,12.5525,51.4443,0.0,3.96
2020-01-07 16:00:00,11.1525,73.554726,0.0,4.379589
2020-01-07 17:00:00,10.4525,58.48097,0.0,4.5536795
2020-01-07 18:00:00,8.7025,63.699654,0.0,3.2399998
2020-01-07 19:00:00,6.3525,72.67381,0.0,2.7416782
2020-01-07 20:00:00,5.7025003,71.77334,0.0,1.8
2020-01-07 21:00:00,3.5024998,78.714966,0.0,4.802999
2020-01-07 22:00:00,1.8525001,84.718414,0.0,7.24486
2020-01-07 23:00:00,0.9524999,86.8107,0.0,6.792466
2020-01-08 00:00:00,0.55249995,86.135704,0.0,6.9247384
2020-01-08 01:00:00,0.20250002,79.66565,0.0,7.42159
2020-01-08 02:00:00,-0.14750001,74.711296,0.0,7.42159
2020-01-08 03:00:00,-0.2975,73.29319,0.0,7.342588
2020-01-08 04:00:00,-0.3975,73.55076,0.0,6.725354
2020-01-08 05:00:00,-0.2975,72.74329,0.0,6.6185193
2020-01-08 06:00:00,0.0024999976,71.98436,0.0,6.6185193
2020-01-08 07:00:00,-0.097500004,72.50849,0.0,6.0347
2020-01-08 08:00:00,0.1525,71.74366,0.0,5.8603754
2020-01-08 09:00:00,2.5525,64.85236,0.0,8.049845
2020-01-08 10:00:00,5.8025002,56.45121,0.0,5.6233797
2020-01-08 11:00:00,8.6025,50.72202,0.0,4.8433046
2020-01-08 12:00:00,10.252501,47.42988,0.0,4.3349743
2020-01-08 13:00:00,11.752501,43.406216,0.0,2.9024127
2020-01-08 14:00:00,12.9525,37.98162,0.0,2.0991426
2020-01-08 15:00:00,13.4025,37.699863,0.0,2.5455842
2020-01-08 16:00:00,12.4525,61.497066,0.0,3.7585104
2020-01-08 17:00:00,10.3025,54.419205,0.0,6.8777895
2020-01-08 18:00:00,8.1025,64.70689,0.0,4.510787
2020-01-08 19:00:00,7.1525,66.37093,0.0,2.3051248
2020-01-08 20:00:00,7.1525,62.65681,0.0,6.2145634
2020-01-08 21:00:00,6.6525,65.076744,0.0,8.049845
2020-01-08 22:00:00,4.0525002,83.761894,0.0,11.019764
2020-01-08 23:00:00,6.1025,78.27233,0.0,7.0911775
2020-01-09 00:00:00,3.3525,85.8098,0.0,5.771239
2020-01-09 01:00:00,2.5525,89.83606,0.0,6.379216
2020-01-09 02:00:00,2.6525,89.521736,0.0,5.815978
2020-01-09 03:00:00,2.6525,90.167145,0.0,5.4833565
2020-01-09 04:00:00,2.3525,91.12224,0.0,5.154415
2020-01-09 05:00:00,1.9025,92.747505,0.0,4.73506
2020-01-09 06:00:00,1.2025,95.772934,0.0,4.896529
2020-01-09 07:00:00,1.0525,96.46199,0.0,5.4119864
2020-01-09 08:00:00,0.9524999,96.80814,0.0,5.7599998
2020-01-09 09:00:00,3.2524998,89.57012,0.0,5.8603754
2020-01-09 10:00:00,5.6025,82.18353,0.0,2.9024127
2020-01-09 11:00:00,7.6525,75.801094,0.0,3.563818
2020-01-09 12:00:00,9.5525,63.220783,0.0,4.3349743
2020-01-09 13:00:00,10.9025,60.484608,0.0,5.5887027
2020-01-09 14:00:00,11.7025,59.0006,0.0,7.42159
2020-01-09 15:00:00,11.6525,60.24292,0.0,9.72
2020-01-09 16:00:00,10.6525,66.43052,0.0,9.36
2020-01-09 17:00:00,8.0525,79.12238,0.0,7.771331
2020-01-09 18:00:00,6.8025002,84.383934,0.0,8.913181
2020-01-09 19:00:00,6.7025003,84.66836,0.0,7.2359104
2020-01-09 20:00:00,7.8025002,81.32594,0.0,7.9526596
2020-01-09 21:00:00,7.5025,82.141716,0.0,8.557102
2020-01-09 22:00:00,5.8025002,87.28781,0.0,8.905908
2020-01-09 23:00:00,5.5525002,88.18988,0.0,10.805999
2020-01-10 00:00:00,7.3025002,77.90737,0.0,16.676977
2020-01-10 01:00:00,7.6025,70.870026,0.0,19.914215
2020-01-10 02:00:00,6.0525002,76.34045,0.0,13.246826
2020-01-10 03:00:00,3.9025,88.04084,0.0,8.225035
2020-01-10 04:00:00,5.2525,80.40281,0.0,4.6938257
2020-01-10 05:00:00,5.3525,80.1312,0.0,2.16
2020-01-10 06:00:00,5.0025,82.10503,0.0,2.968636
2020-01-10 07:00:00,2.3025,85.078026,0.0,7.7879906
2020-01-10 08:00:00,2.0024998,83.208046,0.0,9.983106
2020-01-10 09:00:00,4.1025,77.11931,0.0,12.371645
2020-01-10 10:00:00,6.4525003,69.88721,0.0,11.874544
2020-01-10 11:00:00,8.502501,58.196297,0.0,15.844089
2020-01-10 12:00:00,10.002501,49.471622,0.0,23.441502
2020-01-10 13:00:00,10.3525,45.096203,0.0,22.461807
2020-01-10 14:00:00,10.3025,43.940075,0.0,21.868332
2020-01-10 15:00:00,10.5525,42.11627,0.0,20.073025
2020-01-10 16:00:00,9.7025,49.029102,0.0,18.204042
2020-01-10 17:00:00,7.8525,55.75829,0.0,15.379206
2020-01-10 18:00:00,6.7025003,59.663464,0.0,14.759999
2020-01-10 19:00:00,5.5025,65.28856,0.0,13.397612
2020-01-10 20:00:00,5.2525,70.65779,0.0,16.75064
2020-01-10 21:00:00,4.9025,75.60182,0.0,14.689589
2020-01-10 22:00:00,4.0025,80.80327,0.0,11.753877
2020-01-10 23:00:00,3.1525,84.25802,0.0,10.383987
2020-01-11 00:00:00,3.2024999,78.95478,0.0,10.787993
2020-01-11 01:00:00,2.5024998,81.47569,0.0,9.0
2020-01-11 02:00:00,1.4525,84.6722,0.0,7.4128532
2020-01-11 03:00:00,0.6525,86.780334,0.0,7.072878
2020-01-11 04:00:00,0.3525,87.0691,0.0,7.928177
2020-01-11 05:00:00,0.052500002,85.76575,0.0,8.049845
2020-01-11 06:00:00,-0.5475,85.70023,0.0,8.12197
2020-01-11 07:00:00,-0.89750004,84.39656,0.0,8.759178
2020-01-11 08:00:00,-0.5975,80.44192,0.0,9.565437
2020-01-11 09:00:00,1.8025,71.00556,0.0,12.783802
2020-01-11 10:00:00,4.2025003,61.94791,0.0,13.004922
2020-01-11 11:00:00,6.3025002,55.14291,0.0,11.988594
2020-01-11 12:00:00,8.252501,49.70328,0.0,9.0
2020-01-11 13:00:00,9.2025,46.78423,0.0,5.3999996
2020-01-11 14:00:00,9.8525,44.29487,0.0,4.3498964
2020-01-11 15:00:00,10.1025,42.60797,0.0,3.219938
2020-01-11 16:00:00,9.752501,43.779125,0.0,1.1384199
2020-01-11 17:00:00,8.9025,45.172314,0.0,2.5455842
2020-01-11 18:00:00,7.7525,50.113434,0.0,4.3498964
2020-01-11 19:00:00,3.7524998,72.17953,0.0,7.8625183
2020-01-11 20:00:00,2.4025,76.839195,0.0,7.2
2020-01-11 21:00:00,1.3025,78.9525,0.0,6.9527545
2020-01-11 22:00:00,0.9025,77.73185,0.0,4.8965297
2020-01-11 23:00:00,0.0024999976,80.23011,0.0,5.6920996
2020-01-12 00:00:00,-0.5475,83.19242,0.0,5.4477882
2020-01-12 01:00:00,1.1525,74.94485,0.0,1.1384199
2020-01-12 02:00:00,-0.047500003,78.74346,0.0,2.16
2020-01-12 03:00:00,-1.7475,84.29508,0.0,4.6800003
2020-01-12 04:00:00,-1.8974999,84.27707,0.0,2.8799999
2020-01-12 05:00:00,-3.1975,89.03219,0.0,2.9024127
2020-01-12 06:00:00,-3.8475,91.02099,0.0,5.0142193
2020-01-12 07:00:00,-4.0975,91.00301,0.0,6.638072
2020-01-12 08:00:00,-3.4975002,88.67019,0.0,3.5455887
2020-01-12 09:00:00,-0.7975,78.03835,0.0,4.510787
2020-01-12 10:00:00,2.0024998,69.7393,0.0,2.9024127
2020-01-12 11:00:00,4.1525,66.18663,0.0,1.8
2020-01-12 12:00:00,5.6025,61.381187,0.0,1.484318
2020-01-12 13:00:00,7.0025,59.521725,0.0,0.8049845
2020-01-12 14:00:00,7.9525003,56.191708,0.0,1.1384199
2020-01-12 15:00:00,8.3025,55.473026,0.0,2.5959969
2020-01-12 16:00:00,8.002501,59.341724,0.0,3.319036
2020-01-12 17:00:00,6.2025003,66.400566,0.0,5.771239
2020-01-12 18:00:00,4.3025002,72.28511,0.0,7.42159
2020-01-12 19:00:00,2.2524998,79.96959,0.0,7.42159
2020-01-12 20:00:00,2.2024999,77.65558,0.0,4.8965297
2020-01-12 21:00:00,1.7525,77.29789,0.0,3.9763298
2020-01-12 22:00:00,0.20250002,82.36839,0.0,5.495161
2020-01-12 23:00:00,-0.9975,85.969986,0.0,5.815978
2020-01-13 00:00:00,-1.5975,89.169365,0.0,5.6920996
2020-01-13 01:00:00,-1.9975,89.13531,0.0,4.802999
2020-01-13 02:00:00,-2.5975,89.75482,0.0,5.4119864
2020-01-13 03:00:00,-2.7975001,89.402115,0.0,4.32
2020-01-13 04:00:00,-2.9475,89.05379,0.0,3.96
2020-01-13 05:00:00,-2.8475,86.745026,0.0,4.198285
2020-01-13 06:00:00,-2.3475,82.96169,0.0,3.8268526
2020-01-13 07:00:00,-2.4475,83.26267,0.0,3.319036
2020-01-13 08:00:00,-2.5475001,85.47867,0.0,3.319036
2020-01-13 09:00:00,-0.7475,79.22536,0.0,2.4149535
2020-01-13 10:00:00,1.2525,73.58434,0.0,1.8
2020-01-13 11:00:00,3.2524998,68.720375,0.0,1.8
2020-01-13 12:00:00,4.4025,68.46064,0.0,1.8
2020-01-13 13:00:00,5.7525,65.10815,0.0,4.6800003
2020-01-13 14:00:00,6.8525,61.90912,0.0,8.217153
2020-01-13 15:00:00,7.3525,58.75036,0.0,10.315115
2020-01-13 16:00:00,6.1525,67.35582,0.0,7.5942082
2020-01-13 17:00:00,3.5525,76.75013,0.0,6.9153743
2020-01-13 18:00:00,1.9525,81.69808,0.0,6.9247384
2020-01-13 19:00:00,0.7525,84.902016,0.0,6.28713
2020-01-13 20:00:00,-0.2975,87.97273,0.0,7.072878
2020-01-13 21:00:00,0.2525,85.15786,0.0,5.506941
2020-01-13 22:00:00,-0.8475,89.56338,0.0,5.4119864
2020-01-13 23:00:00,-1.3475,91.87581,0.0,5.6920996
2020-01-14 00:00:00,0.7025,85.20858,0.0,7.729527
2020-01-14 01:00:00,0.7025,85.20858,0.0,7.072878
2020-01-14 02:00:00,0.3525,87.71073,0.0,4.3498964
2020-01-14 03:00:00,-0.4975,92.9491,0.0,1.609969
2020-01-14 04:00:00,-1.1975,94.639046,0.0,1.8
2020-01-14 05:00:00,-2.5975,96.71469,0.0,3.7585104
2020-01-14 06:00:00,-2.9475,97.066505,0.0,4.1046314
2020-01-14 07:00:00,-3.2975001,96.33469,0.0,1.484318
2020-01-14 08:00:00,-3.1475,94.20031,0.0,2.52
2020-01-14 09:00:00,-0.5475,87.3015,0.0,3.219938
2020-01-14 10:00:00,1.7025,83.170334,0.0,1.484318
2020-01-14 11:00:00,3.5024998,79.86255,0.0,1.2979984
2020-01-14 12:00:00,5.4025,75.959206,0.0,2.8116899
2020-01-14 13:00:00,6.7525,70.198586,0.0,6.4096174
2020-01-14 14:00:00,7.6025,64.593056,0.0,6.618519
2020-01-14 15:00:00,7.8525,63.73045,0.0,7.928177
2020-01-14 16:00:00,7.3525,66.65316,0.0,8.913181
2020-01-14 17:00:00,5.5525002,78.46604,0.0,6.1305785
2020-01-14 18:00:00,3.8525,84.94648,0.0,5.8603754
2020-01-14 19:00:00,3.2524998,87.352905,0.0,5.1919937
2020-01-14 20:00:00,3.8525,88.98243,0.0,4.0249224
2020-01-14 21:00:00,4.3025002,82.60212,0.0,1.5273507
2020-01-14 22:00:00,3.6025,89.91816,0.0,2.16
2020-01-14 23:00:00,3.6025,88.64435,0.0,3.096837
2020-01-15 00:00:00,4.0025,87.73689,0.0,4.3498964
2020-01-15 01:00:00,3.8525,88.35067,0.0,3.6
2020-01-15 02:00:00,3.6525,90.24291,0.0,2.968636
2020-01-15 03:00:00,3.8025,88.66171,0.0,4.68
2020-01-15 04:00:00,4.2025003,85.59458,0.0,6.2145634
2020-01-15 05:00:00,4.0025,86.80361,0.0,6.489992
2020-01-15 06:00:00,3.2524998,90.85937,0.0,9.114471
2020-01-15 07:00:00,2.8525,93.8009,0.0,9.746631
2020-01-15 08:00:00,2.4524999,96.15774,0.0,9.007196
2020-01-15 09:00:00,3.8025,91.87195,0.0,8.759178
2020-01-15 10:00:00,4.9025,87.51032,0.0,7.2805495
2020-01-15 11:00:00,6.2025003,82.26156,0.0,8.647496
2020-01-15 12:00:00,5.9025,84.577255,0.0,7.5685663
2020-01-15 13:00:00,7.0525002,80.37358,0.0,6.924738
2020-01-15 14:00:00,7.9525003,76.65434,0.0,7.771331
2020-01-15 15:00:00,8.252501,76.70337,0.0,7.42159
2020-01-15 16:00:00,8.1025,79.40637,0.0,4.3498964
2020-01-15 17:00:00,7.3025002,88.95948,0.0,3.8268526
2020-01-15 18:00:00,7.6525,80.73976,0.0,1.0182338
2020-01-15 19:00:00,6.7525,88.60453,0.0,2.1897945
2020-01-15 20:00:00,6.4525003,90.45052,0.0,5.4833565
2020-01-15 21:00:00,6.3025002,90.75528,0.0,5.634891
2020-01-15 22:00:00,6.3525,90.44323,0.0,4.829907
2020-01-15 23:00:00,6.1525,91.37968,0.0,5.00128
2020-01-16 00:00:00,5.9025,93.29538,0.0,4.2136917
2020-01-16 01:00:00,5.0025,95.89894,0.0,4.68
2020-01-16 02:00:00,3.9025,98.25745,0.0,5.506941
2020-01-16 03:00:00,4.0025,98.25886,0.0,5.8603754
2020-01-16 04:00:00,4.3025002,97.91888,0.0,4.6938252
2020-01-16 05:00:00,4.9525003,95.2282,0.0,3.396233
2020-01-16 06:00:00,5.3025002,94.248085,0.0,4.1046314
2020-01-16 07:00:00,5.4025,94.91322,0.0,4.3498964
2020-01-16 08:00:00,5.8525,94.60147,0.0,6.28713
2020-01-16 09:00:00,6.7025003,92.69268,0.0,7.754637
2020-01-16 10:00:00,7.8025002,89.92659,0.0,7.8625183
2020-01-16 11:00:00,8.6025,88.15522,0.0,8.4042845
2020-01-16 12:00:00,10.9525,77.66779,0.0,9.885262
2020-01-16 13:00:00,12.1525,71.50124,0.0,10.587917
2020-01-16 14:00:00,12.9025,62.895016,0.0,10.966713
2020-01-16 15:00:00,13.2025,58.349003,0.0,14.57889
2020-01-16 16:00:00,12.6525,62.403664,0.0,11.770403
2020-01-16 17:00:00,10.3525,72.9044,0.0,7.5942073
2020-01-16 18:00:00,8.752501,61.919598,0.0,10.805998
2020-01-16 19:00:00,8.6525,56.374935,0.0,10.383987
2020-01-16 20:00:00,6.7525,63.24497,0.0,9.339208
2020-01-16 21:00:00,6.6525,64.84222,0.0,10.495713
2020-01-16 22:00:00,7.2025003,65.20114,0.0,11.91812
2020-01-16 23:00:00,6.2525,69.34645,0.0,12.24
2020-01-17 00:00:00,6.2025003,77.184135,0.0,11.720751
2020-01-17 01:00:00,7.4525003,74.96977,0.0,15.273505
2020-01-17 02:00:00,7.8525,73.47,0.0,16.595179
2020-01-17 03:00:00,7.3525,77.9152,0.0,12.229406
2020-01-17 04:00:00,7.3025002,82.40333,0.0,11.720751
2020-01-17 05:00:00,7.1025,86.805435,0.0,12.218805
2020-01-17 06:00:00,7.1025,90.1849,0.0,13.276144
2020-01-17 07:00:00,6.5025,93.65062,0.0,13.684735
2020-01-17 08:00:00,6.5025,95.61605,0.0,14.512064
2020-01-17 09:00:00,7.7025003,90.54113,0.0,19.33639
2020-01-17 10:00:00,8.8525,81.46675,0.0,19.191748
2020-01-17 11:00:00,10.252501,72.63392,0.0,18.11841
2020-01-17 12:00:00,9.8525,76.96239,0.0,17.76081
2020-01-17 13:00:00,9.7025,78.82037,0.0,15.141414
2020-01-17 14:00:00,10.002501,74.114075,0.0,14.904173
2020-01-17 15:00:00,10.3525,69.688156,0.0,13.896187
2020-01-17 16:00:00,10.2025,68.93331,0.0,12.599998
2020-01-17 17:00:00,8.4025,78.07859,0.0,7.9036193
2020-01-17 18:00:00,7.3025002,81.25835,0.0,8.049845
2020-01-17 19:00:00,6.2525,84.91499,0.0,8.647496
2020-01-17 20:00:00,5.6025,87.88482,0.0,8.350138
2020-01-17 21:00:00,6.0525002,86.09464,0.0,9.114471
2020-01-17 22:00:00,5.2525,90.9996,0.0,5.634891
2020-01-17 23:00:00,4.4525003,91.91292,0.0,4.829907
2020-01-18 00:00:00,4.7025003,96.56377,0.0,6.193674
2020-01-18 01:00:00,5.2525,94.24584,0.0,5.1165614
2020-01-18 02:00:00,4.7525,95.89082,0.0,4.379589
2020-01-18 03:00:00,4.7025003,95.21879,0.0,3.8939953
2020-01-18 04:00:00,4.5025,94.54396,0.0,1.5273507
2020-01-18 05:00:00,4.4025,94.20733,0.2,2.968636
2020-01-18 06:00:00,4.6025,95.54996,0.5,5.0528407
2020-01-18 07:00:00,4.6025,95.88594,0.7,5.1544156
2020-01-18 08:00:00,5.0525002,94.899216,0.6,5.7599998
2020-01-18 09:00:00,5.5525002,93.6035,0.7,8.427383
2020-01-18 10:00:00,6.3525,90.44323,0.2,9.227524
2020-01-18 11:00:00,7.0025,88.93441,0.1,7.92
2020-01-18 12:00:00,7.3025002,89.888306,0.1,8.049845
2020-01-18 13:00:00,8.1525,87.509964,0.1,11.384199
2020-01-18 14:00:00,9.2025,83.50172,0.0,14.277983
2020-01-18 15:00:00,9.5525,83.257645,0.0,13.849477
2020-01-18 16:00:00,9.252501,87.61201,0.1,12.7279215
2020-01-18 17:00:00,9.1025,89.4129,0.1,17.25373
