fecha,tmed,tmin,tmax,hrMedia,tmed_max,tmed_min,tmed_mean,tmin_max,tmin_min,tmin_mean,tmax_max,tmax_min,tmax_mean,hrMedia_max,hrMedia_min,hrMedia_mean,estacion_Invierno,estacion_Otoño,estacion_Primavera,estacion_Verano,mes
2020-08-21,22.600000381469727,19.700000762939453,25.600000381469727,68.0,26.799999237060547,22.600000381469727,24.71666653951009,24.799999237060547,19.700000762939453,22.583333333333332,28.799999237060547,25.600000381469727,26.883333524068195,84.0,68.0,75.66666666666667,False,False,False,True,8
2020-08-22,22.799999237060547,19.299999237060547,26.200000762939453,73.0,27.399999618530273,22.799999237060547,25.46666653951009,25.100000381469727,19.299999237060547,22.949999809265137,29.700000762939453,25.899999618530273,27.93333371480306,75.0,67.0,71.0,False,False,False,True,8
2020-08-23,24.200000762939453,20.700000762939453,27.799999237060547,80.0,27.200000762939453,24.200000762939453,25.533333778381348,24.700000762939453,20.700000762939453,22.93333339691162,30.399999618530273,26.600000381469727,28.166666666666668,82.0,63.0,74.66666666666667,False,False,False,True,8
2020-08-24,24.600000381469727,21.899999618530273,27.299999237060547,80.0,27.100000381469727,22.700000762939453,24.950000127156574,24.700000762939453,19.5,22.483333269755047,29.5,25.799999237060547,27.399999618530273,86.0,71.0,79.16666666666667,False,False,False,True,8
2020-08-25,24.799999237060547,21.700000762939453,28.0,79.0,27.80000114440918,24.700000762939453,25.69166644414266,24.799999237060547,20.700000762939453,22.96666685740153,36.29999923706055,26.899999618530273,29.366666475931805,82.0,50.0,74.0,False,False,False,True,8
2020-08-26,23.799999237060547,20.700000762939453,27.0,81.0,27.200000762939453,23.799999237060547,25.200000127156574,25.5,20.700000762939453,22.83333396911621,29.100000381469727,26.399999618530273,27.60000006357829,81.0,29.0,68.33333333333333,False,False,False,True,8
2020-08-27,23.899999618530273,21.0,26.799999237060547,86.0,26.799999237060547,23.899999618530273,25.55833339691162,25.100000381469727,21.0,22.75,31.799999237060547,26.100000381469727,28.483332951863606,86.0,44.0,69.16666666666667,False,False,False,True,8
2020-08-28,26.000003814697266,18.299999237060547,35.20000076293945,70.0,26.299999237060547,23.600000381469727,25.066667238871258,24.100000381469727,18.299999237060547,21.800000190734863,35.20000076293945,25.700000762939453,28.60000006357829,79.0,70.0,74.0,False,False,False,True,8
2020-08-29,23.600000381469727,18.399999618530273,28.899999618530273,44.0,28.0,22.799999237060547,24.766666730244953,26.600000381469727,18.399999618530273,21.85000006357829,29.5,25.0,27.700000127156574,86.0,44.0,70.83333333333333,False,False,False,True,8
2020-08-30,22.799999237060547,20.5,25.0,65.0,27.399999618530273,22.799999237060547,24.88333288828532,25.299999237060547,20.5,22.28333346048991,29.5,25.0,27.466666221618652,81.0,65.0,73.83333333333333,False,False,False,True,8
2020-08-31,22.200000762939453,20.700000762939453,23.600000381469727,75.0,28.200000762939453,22.200000762939453,24.383333841959637,26.200000762939453,20.200000762939453,21.93333371480306,30.100000381469727,23.600000381469727,26.800000190734863,80.0,64.0,72.0,False,False,False,True,8
2020-09-01,21.799999237060547,19.200000762939453,24.5,63.0,27.600000381469727,21.799999237060547,24.016666412353516,25.899999618530273,19.200000762939453,21.64999993642171,29.299999237060547,24.5,26.366666475931805,79.0,63.0,71.66666666666667,False,True,False,False,9
2020-09-02,21.799999237060547,18.899999618530273,24.700000762939453,77.0,27.0,21.799999237060547,23.574999809265137,24.5,18.899999618530273,20.9499994913737,29.5,24.700000762939453,26.233333587646484,80.0,67.0,74.33333333333333,False,True,False,False,9
2020-09-03,23.100000381469727,21.399999618530273,24.799999237060547,74.0,26.399999618530273,21.399999618530273,23.52499993642171,22.899999618530273,18.299999237060547,20.64999993642171,29.899999618530273,24.5,26.399999618530273,77.0,57.0,70.66666666666667,False,True,False,False,9
2020-09-04,24.200000762939453,22.600000381469727,25.700000762939453,72.0,24.899999618530273,21.200000762939453,23.633333524068195,23.5,17.899999618530273,20.866666793823242,28.200000762939453,24.5,26.416666984558105,86.0,63.0,72.5,False,True,False,False,9
2020-09-05,23.600000381469727,21.899999618530273,25.299999237060547,81.0,25.0,21.399999618530273,23.766666412353516,23.600000381469727,17.899999618530273,21.53333314259847,27.299999237060547,25.0,26.049999872843426,83.0,69.0,76.5,False,True,False,False,9
2020-09-06,23.399999618530273,21.299999237060547,25.5,81.0,25.600000381469727,21.0,23.89999993642171,23.899999618530273,18.299999237060547,21.63333288828532,29.0,23.700000762939453,26.166666984558105,86.0,62.0,74.33333333333333,False,True,False,False,9
2020-09-07,22.600000381469727,20.399999618530273,24.899999618530273,79.0,24.5,21.600000381469727,23.291666984558105,22.799999237060547,17.899999618530273,20.84166653951009,28.399999618530273,24.899999618530273,25.749999682108562,82.0,67.0,74.41666666666667,False,True,False,False,9
2020-09-08,23.299999237060547,22.5,24.100000381469727,78.0,25.200000762939453,22.399999618530273,23.458333333333332,22.700000762939453,19.100000381469727,21.275000254313152,27.799999237060547,24.100000381469727,25.683333079020183,80.0,66.0,75.08333333333333,False,True,False,False,9
2020-09-09,22.399999618530273,20.100000381469727,24.799999237060547,74.0,25.200000762939453,22.399999618530273,23.541666984558105,21.899999618530273,18.700000762939453,20.608333269755047,29.5,24.799999237060547,26.516666412353516,77.0,42.0,68.75,False,True,False,False,9
2020-09-10,22.799999237060547,19.899999618530273,25.600000381469727,69.0,24.0,22.0,23.175000190734863,21.649999618530273,18.200000762939453,20.375,26.700000762939453,25.299999237060547,25.983333269755047,90.0,54.0,72.75,False,True,False,False,9
2020-09-11,22.799999237060547,19.399999618530273,26.299999237060547,69.0,24.200000762939453,20.899999618530273,22.94166660308838,21.649999618530273,19.299999237060547,20.274999618530273,27.700000762939453,22.5,25.633333206176758,82.0,68.0,72.91666666666667,False,True,False,False,9
2020-09-12,24.200000762939453,20.899999618530273,27.399999618530273,58.0,24.200000762939453,22.299999237060547,23.491666793823242,22.0,19.700000762939453,20.97500006357829,27.399999618530273,24.899999618530273,26.016666412353516,82.0,58.0,73.08333333333333,False,True,False,False,9
2020-09-13,24.899999618530273,23.399999618530273,26.399999618530273,65.0,25.799999237060547,20.700000762939453,23.541666666666668,23.600000381469727,18.5,21.34166653951009,28.0,22.899999618530273,25.749999682108562,84.0,65.0,77.58333333333333,False,True,False,False,9
2020-09-14,25.200000762939453,23.200000762939453,27.200000762939453,78.0,25.200000762939453,20.399999618530273,23.391666730244953,23.200000762939453,18.200000762939453,21.325000127156574,27.200000762939453,22.700000762939453,25.500000317891438,89.0,74.5,81.25,False,True,False,False,9
2020-09-15,23.799999237060547,21.700000762939453,25.899999618530273,77.0,23.799999237060547,20.700000762939453,22.34166685740153,21.700000762939453,17.5,20.041666666666668,25.899999618530273,23.600000381469727,24.666666348775227,87.0,72.0,78.08333333333333,False,True,False,False,9
2020-09-16,23.200000762939453,20.299999237060547,26.100000381469727,80.0,24.100000381469727,21.0,22.958333651224773,21.649999618530273,17.100000381469727,20.125,27.5,24.899999618530273,25.78333314259847,85.0,59.0,77.25,False,True,False,False,9
2020-09-17,24.0,22.700000762939453,25.399999618530273,86.0,24.0,22.399999618530273,23.141666412353516,22.700000762939453,18.700000762939453,20.608333587646484,27.0,24.799999237060547,25.749999682108562,86.0,56.0,76.25,False,True,False,False,9
2020-09-18,23.0,21.399999618530273,24.5,84.0,24.149998664855957,21.600000381469727,22.81666644414266,21.649999618530273,18.0,20.34166653951009,28.799999237060547,24.399999618530273,25.63333288828532,84.0,52.0,72.75,False,True,False,False,9
2020-09-19,23.200000762939453,20.0,26.299999237060547,78.0,23.799999237060547,21.799999237060547,23.22500006357829,21.649999618530273,18.899999618530273,20.59166653951009,26.799999237060547,24.799999237060547,25.833333015441895,86.0,61.0,76.25,False,True,False,False,9
2020-09-20,21.600000381469727,18.799999237060547,24.399999618530273,74.0,23.5,21.600000381469727,22.866666793823242,22.399999618530273,18.799999237060547,20.416666348775227,27.399999618530273,24.0,25.333333015441895,85.0,43.0,73.0,False,True,False,False,9
2020-09-21,23.0,19.899999618530273,26.0,71.0,23.399999618530273,21.600000381469727,22.60000006357829,21.399999618530273,19.200000762939453,20.249999682108562,26.0,23.299999237060547,24.916666666666668,81.0,69.0,73.83333333333333,False,True,False,False,9
2020-09-22,22.200000762939453,19.700000762939453,24.700000762939453,76.0,23.5,21.100000381469727,22.400000254313152,21.600000381469727,18.399999618530273,19.64999993642171,27.100000381469727,23.799999237060547,25.150000254313152,81.0,50.0,68.0,False,True,False,False,9
2020-09-23,24.5,21.0,28.0,70.0,24.5,20.799999237060547,22.700000127156574,21.0,17.600000381469727,20.10000006357829,28.0,24.0,25.31666660308838,93.0,48.0,67.83333333333333,False,True,False,False,9
2020-09-24,23.600000381469727,20.700000762939453,26.5,63.0,23.600000381469727,20.200000762939453,22.200000127156574,20.700000762939453,17.600000381469727,19.200000127156574,27.799999237060547,22.0,25.216666221618652,76.0,41.0,65.33333333333333,False,True,False,False,9
2020-09-25,25.200000762939453,21.100000381469727,29.299999237060547,48.0,25.200000762939453,19.399999618530273,22.43333339691162,21.100000381469727,16.700000762939453,19.316666920979817,29.299999237060547,22.0,25.549999872843426,76.0,48.0,64.83333333333333,False,True,False,False,9
2020-09-26,21.799999237060547,18.799999237060547,24.799999237060547,60.0,24.600000381469727,21.5,22.133333206176758,21.200000762939453,16.299999237060547,18.883333206176758,28.0,23.899999618530273,25.383333206176758,85.0,45.0,67.66666666666667,False,True,False,False,9
2020-09-27,21.600000381469727,18.5,24.700000762939453,65.0,24.950000762939453,20.600000381469727,21.891667048136394,20.700000762939453,16.600000381469727,18.68333371480306,30.600000381469727,23.200000762939453,25.316666920979817,88.0,47.0,65.0,False,True,False,False,9
2020-09-28,20.799999237060547,17.399999618530273,24.200000762939453,61.0,22.0,20.799999237060547,21.31666628519694,20.0,16.399999618530273,18.233333269755047,25.200000762939453,23.799999237060547,24.383333524068195,83.0,44.0,65.33333333333333,False,True,False,False,9
2020-09-29,21.0,18.200000762939453,23.899999618530273,64.0,22.399999618530273,18.799999237060547,21.133333524068195,20.600000381469727,15.800000190734863,18.716667016347248,25.5,21.899999618530273,23.583333015441895,83.0,64.0,74.66666666666667,False,True,False,False,9
2020-09-30,21.0,17.799999237060547,24.200000762939453,72.0,23.399999618530273,18.799999237060547,21.683333079020183,19.299999237060547,16.5,18.39999993642171,28.200000762939453,21.100000381469727,24.96666685740153,79.0,54.0,66.33333333333333,False,True,False,False,9
2020-10-01,20.799999237060547,17.399999618530273,24.299999237060547,64.0,23.399999618530273,20.0,21.749999682108562,19.5,17.399999618530273,18.699999809265137,27.200000762939453,21.399999618530273,24.833333015441895,84.0,50.0,63.833333333333336,False,True,False,False,10
2020-10-02,20.200000762939453,17.600000381469727,22.700000762939453,69.0,23.399999618530273,20.200000762939453,21.900000254313152,19.700000762939453,17.200000762939453,18.133333524068195,27.600000381469727,22.700000762939453,25.64999993642171,73.0,62.0,66.83333333333333,False,True,False,False,10
2020-10-03,17.5,14.600000381469727,20.399999618530273,61.0,22.899999618530273,17.5,20.52499993642171,20.0,14.600000381469727,17.666666666666668,25.799999237060547,20.399999618530273,23.35000006357829,92.0,57.0,68.5,False,True,False,False,10
2020-10-04,19.100000381469727,14.399999618530273,23.799999237060547,59.0,21.600000381469727,19.100000381469727,20.60000006357829,19.600000381469727,14.399999618530273,17.116666793823242,24.899999618530273,23.299999237060547,24.06666628519694,86.0,59.0,73.33333333333333,False,True,False,False,10
2020-10-05,19.0,16.200000762939453,21.799999237060547,67.0,23.0,19.0,20.89999993642171,20.100000381469727,16.200000762939453,18.03333314259847,25.899999618530273,21.799999237060547,23.75,91.0,64.0,76.33333333333333,False,True,False,False,10
2020-10-06,19.200000762939453,15.300000190734863,23.0,65.0,23.299999237060547,19.200000762939453,21.43333339691162,19.600000381469727,15.300000190734863,18.266666571299236,27.100000381469727,23.0,24.616666793823242,78.0,63.0,71.83333333333333,False,True,False,False,10
2020-10-07,19.700000762939453,15.800000190734863,23.600000381469727,64.0,22.600000381469727,19.700000762939453,21.416666984558105,19.700000762939453,15.800000190734863,18.350000222524006,25.899999618530273,23.200000762939453,24.500000317891438,80.0,64.0,73.5,False,True,False,False,10
2020-10-08,20.200000762939453,16.5,23.899999618530273,62.0,23.34999942779541,20.200000762939453,21.4416667620341,20.700000762939453,16.5,18.700000127156574,26.700000762939453,23.100000381469727,24.333333651224773,82.0,62.0,71.5,False,True,False,False,10
2020-10-09,20.600000381469727,17.200000762939453,24.100000381469727,74.0,22.200000762939453,20.600000381469727,21.233333587646484,20.700000762939453,17.200000762939453,18.85000006357829,24.299999237060547,22.700000762939453,23.650000254313152,85.0,73.0,78.16666666666667,False,True,False,False,10
2020-10-10,20.0,16.899999618530273,23.200000762939453,80.0,22.5,20.0,21.516666412353516,20.200000762939453,16.899999618530273,18.833333651224773,26.100000381469727,21.899999618530273,24.200000127156574,90.0,62.0,75.66666666666667,False,True,False,False,10
2020-10-11,19.399999618530273,16.700000762939453,22.100000381469727,82.0,22.399999618530273,18.5,20.866666475931805,19.700000762939453,16.299999237060547,18.316666920979817,25.200000762939453,20.700000762939453,23.416666984558105,82.0,76.0,78.33333333333333,False,True,False,False,10
2020-10-12,18.799999237060547,15.600000381469727,22.0,77.0,23.100000381469727,18.799999237060547,21.083333015441895,19.799999237060547,15.600000381469727,17.933333079020183,26.5,22.0,24.25,81.0,66.0,75.16666666666667,False,True,False,False,10
2020-10-13,17.799999237060547,14.899999618530273,20.799999237060547,77.0,22.600000381469727,17.799999237060547,20.583333015441895,20.200000762939453,14.899999618530273,18.050000190734863,25.600000381469727,20.799999237060547,23.14999993642171,88.0,63.0,74.16666666666667,False,True,False,False,10
2020-10-14,19.899999618530273,15.100000381469727,24.700000762939453,70.0,21.799999237060547,18.0,19.96666653951009,18.100000381469727,15.100000381469727,16.78333346048991,25.5,20.799999237060547,23.14999993642171,96.0,65.0,73.0,False,True,False,False,10
2020-10-15,16.600000381469727,13.300000190734863,19.899999618530273,57.0,21.600000381469727,16.600000381469727,19.400000254313152,18.799999237060547,13.300000190734863,16.249999523162842,24.5,19.899999618530273,22.583333015441895,91.0,57.0,70.5,False,True,False,False,10
2020-10-16,17.0,13.100000381469727,20.899999618530273,65.0,22.799999237060547,17.0,20.199999809265137,20.200000762939453,13.100000381469727,17.18333355585734,25.5,20.899999618530273,23.21666653951009,95.0,59.0,72.0,False,True,False,False,10
2020-10-17,16.600000381469727,13.399999618530273,19.799999237060547,72.0,22.799999237060547,16.600000381469727,20.633333206176758,19.799999237060547,13.399999618530273,17.449999809265137,26.0,19.799999237060547,23.849999745686848,82.0,42.0,70.0,False,True,False,False,10
2020-10-18,17.600000381469727,13.800000190734863,21.399999618530273,69.0,22.0,17.600000381469727,19.849999745686848,21.0,13.800000190734863,17.333333333333332,23.899999618530273,21.399999618530273,22.383333206176758,87.0,58.0,76.33333333333333,False,True,False,False,10
2020-10-19,17.799999237060547,15.199999809265137,20.299999237060547,74.0,21.399999618530273,17.799999237060547,19.666666666666668,19.0,14.300000190734863,16.666666984558105,25.100000381469727,20.299999237060547,22.68333339691162,92.0,47.0,68.0,False,True,False,False,10
2020-10-20,18.700000762939453,17.0,20.399999618530273,84.0,21.5,16.399999618530273,19.150000254313152,18.899999618530273,13.199999809265137,16.083333492279053,25.0,19.600000381469727,22.200000127156574,86.0,58.0,74.66666666666667,False,True,False,False,10
2020-10-21,19.0,16.700000762939453,21.399999618530273,87.0,20.799999237060547,17.799999237060547,19.266666412353516,18.399999618530273,13.800000190734863,16.416666825612385,23.399999618530273,20.299999237060547,22.116666475931805,87.0,63.0,74.66666666666667,False,True,False,False,10
2020-10-22,17.600000381469727,16.399999618530273,18.799999237060547,93.0,21.799999237060547,17.5,18.916666666666668,18.799999237060547,14.199999809265137,16.583332856496174,24.700000762939453,18.799999237060547,21.21666653951009,93.0,74.0,83.33333333333333,False,True,False,False,10
2020-10-23,17.799999237060547,14.0,21.700000762939453,84.0,22.200000762939453,17.200000762939453,19.35000006357829,19.399999618530273,14.0,16.266666730244953,25.100000381469727,20.399999618530273,22.46666685740153,84.0,70.0,77.5,False,True,False,False,10
2020-10-24,18.399999618530273,14.600000381469727,22.100000381469727,75.0,22.899999618530273,17.600000381469727,19.483333269755047,19.100000381469727,13.5,16.39999993642171,26.700000762939453,20.899999618530273,22.516666730244953,91.0,45.0,73.83333333333333,False,True,False,False,10
2020-10-25,18.0,13.0,22.899999618530273,68.0,22.299999237060547,17.799999237060547,19.583333333333332,19.0,13.0,15.949999650319418,25.600000381469727,21.200000762939453,23.199999809265137,87.0,42.0,69.16666666666667,False,True,False,False,10
2020-10-26,17.600000381469727,13.899999618530273,21.299999237060547,42.0,22.799999237060547,17.600000381469727,19.616666793823242,19.600000381469727,13.899999618530273,16.100000222524006,27.600000381469727,21.0,23.083333333333332,74.0,42.0,61.166666666666664,False,True,False,False,10
2020-10-27,16.600000381469727,13.300000190734863,19.899999618530273,58.0,20.799999237060547,16.600000381469727,18.499999682108562,17.100000381469727,13.199999809265137,15.03333330154419,24.5,19.700000762939453,21.46666653951009,81.0,58.0,71.16666666666667,False,True,False,False,10
2020-10-28,17.399999618530273,13.399999618530273,21.299999237060547,64.0,20.200000762939453,17.200000762939453,18.200000127156574,18.100000381469727,13.399999618530273,14.850000063578287,22.399999618530273,18.600000381469727,21.03333314259847,87.0,64.0,73.33333333333333,False,True,False,False,10
2020-10-29,17.0,13.199999809265137,20.700000762939453,71.0,21.200000762939453,17.0,19.39999993642171,19.600000381469727,13.199999809265137,16.43333355585734,24.200000762939453,19.200000762939453,22.18333371480306,83.0,53.0,72.5,False,True,False,False,10
2020-10-30,19.200000762939453,16.200000762939453,22.100000381469727,64.0,21.100000381469727,17.30000114440918,19.100000381469727,19.5,14.0,16.916666507720947,26.200000762939453,18.799999237060547,21.71666685740153,87.0,64.0,76.83333333333333,False,True,False,False,10
2020-10-31,18.200000762939453,14.699999809265137,21.700000762939453,76.0,20.700000762939453,18.200000762939453,19.450000127156574,18.799999237060547,14.399999618530273,16.6833332379659,25.0,20.0,22.866666793823242,88.0,66.0,79.5,False,True,False,False,10
2020-11-01,17.100000381469727,13.899999618530273,20.299999237060547,83.0,20.399999618530273,17.100000381469727,19.35000006357829,17.799999237060547,13.899999618530273,16.349999745686848,24.299999237060547,20.299999237060547,22.35000006357829,88.0,70.0,81.5,False,True,False,False,11
2020-11-02,16.700000762939453,13.399999618530273,20.0,83.0,20.29999828338623,16.700000762939453,18.699999968210857,18.200000762939453,13.399999618530273,15.866666793823242,24.100000381469727,20.0,21.733333587646484,85.0,46.0,67.83333333333333,False,True,False,False,11
2020-11-03,16.449999809265137,12.399999618530273,18.0,88.0,22.299999237060547,15.199999809265137,18.783332983652752,18.5,10.600000381469727,15.283333460489908,27.5,18.0,21.883333524068195,88.0,51.0,68.0,False,True,False,False,11
2020-11-04,18.200000762939453,15.600000381469727,20.899999618530273,82.0,20.799999237060547,16.700000762939453,19.03333346048991,17.100000381469727,13.600000381469727,15.583333651224772,24.899999618530273,19.799999237060547,22.53333314259847,82.0,47.0,62.0,False,True,False,False,11
2020-11-05,19.0,17.5,20.5,80.0,19.0,15.0,17.733333269755047,17.5,11.399999618530273,14.766666571299234,21.799999237060547,18.600000381469727,20.700000127156574,81.0,38.0,64.5,False,True,False,False,11
2020-11-06,19.80000114440918,17.100000381469727,22.899999618530273,58.0,19.80000114440918,14.399999618530273,17.450000127156574,17.100000381469727,11.0,14.316666603088379,22.899999618530273,17.700000762939453,20.633333524068195,83.0,47.0,62.166666666666664,False,True,False,False,11
2020-11-07,18.0,15.5,20.399999618530273,84.0,19.600000381469727,15.600000381469727,17.383333524068195,17.299999237060547,11.0,13.999999841054281,22.299999237060547,19.600000381469727,20.699999809265137,84.0,44.0,64.5,False,True,False,False,11
2020-11-08,17.600000381469727,14.5,20.700000762939453,81.0,20.0,14.800000190734863,17.800000031789143,16.600000381469727,10.600000381469727,14.016666730244955,24.100000381469727,19.100000381469727,21.61666711171468,87.0,57.0,69.16666666666667,False,True,False,False,11
2020-11-09,17.200000762939453,13.699999809265137,20.700000762939453,84.0,20.0,16.399999618530273,18.083333333333332,16.200000762939453,12.600000381469727,14.566666762034098,23.700000762939453,20.299999237060547,21.633333524068195,85.0,49.0,71.16666666666667,False,True,False,False,11
2020-11-10,18.600000381469727,15.300000190734863,21.899999618530273,72.0,20.100000381469727,16.700000762939453,18.46666685740153,18.100000381469727,12.800000190734863,15.300000190734863,24.200000762939453,19.299999237060547,21.633333206176758,77.0,58.0,67.0,False,True,False,False,11
2020-11-11,18.399999618530273,17.100000381469727,19.600000381469727,80.0,19.600000381469727,16.200000762939453,18.200000445048016,17.799999237060547,12.399999618530273,15.299999872843424,22.299999237060547,19.600000381469727,21.083333015441895,80.0,62.0,69.83333333333333,False,True,False,False,11
2020-11-12,18.600000381469727,17.399999618530273,19.700000762939453,77.0,20.0,16.799999237060547,18.5,17.399999618530273,12.899999618530273,15.399999777475992,23.600000381469727,19.700000762939453,21.60000006357829,78.0,63.0,69.5,False,True,False,False,11
2020-11-13,18.799999237060547,16.200000762939453,21.299999237060547,85.0,18.799999237060547,15.600000381469727,17.65833330154419,16.200000762939453,13.300000190734863,14.46666685740153,23.0,17.600000381469727,20.53333346048991,88.0,57.0,72.16666666666667,False,True,False,False,11
2020-11-14,17.799999237060547,16.200000762939453,19.299999237060547,91.0,18.299999237060547,13.699999809265137,17.34999958674113,16.200000762939453,10.100000381469727,13.93333371480306,22.799999237060547,17.299999237060547,20.766666094462078,91.0,41.0,73.16666666666667,False,True,False,False,11
2020-11-15,18.399999618530273,15.199999809265137,21.700000762939453,87.0,19.799999237060547,13.300000190734863,17.016666412353516,17.899999618530273,8.0,13.766666571299234,21.700000762939453,18.600000381469727,20.300000190734863,87.0,50.0,76.33333333333333,False,True,False,False,11
2020-11-16,19.799999237060547,15.100000381469727,24.5,72.0,21.799999237060547,13.199999809265137,17.599999745686848,17.799999237060547,10.399999618530273,14.399999936421713,25.799999237060547,16.100000381469727,20.81666628519694,92.0,65.0,75.5,False,True,False,False,11
2020-11-17,19.600000381469727,16.0,23.100000381469727,80.0,19.600000381469727,14.699999809265137,17.366666952768963,16.600000381469727,11.300000190734863,14.483333269755045,23.100000381469727,17.799999237060547,20.233333269755047,92.0,63.0,77.0,False,True,False,False,11
2020-11-18,18.200000762939453,15.5,20.899999618530273,86.0,18.600000381469727,13.800000190734863,17.200000286102295,17.100000381469727,10.100000381469727,13.933333396911621,22.5,17.5,20.416666666666668,86.0,33.0,70.5,False,True,False,False,11
2020-11-19,17.799999237060547,15.199999809265137,20.299999237060547,81.0,19.299999237060547,12.149999141693115,16.59166646003723,16.299999237060547,9.300000190734863,13.366666475931803,22.299999237060547,13.300000190734863,19.48333279291789,84.0,57.0,76.83333333333333,False,True,False,False,11
2020-11-20,17.399999618530273,14.800000190734863,20.100000381469727,79.0,20.349998474121094,13.199999809265137,17.0583332379659,15.0,11.699999809265137,13.583333333333334,26.700000762939453,14.699999809265137,20.700000286102295,97.0,46.0,72.83333333333333,False,True,False,False,11
2020-11-21,17.200000762939453,15.100000381469727,19.399999618530273,82.0,18.799999237060547,16.399999618530273,17.68333339691162,16.799999237060547,13.600000381469727,14.700000127156576,23.0,18.600000381469727,20.633333206176758,93.0,29.0,60.0,False,True,False,False,11
2020-11-22,15.699999809265137,13.600000381469727,17.799999237060547,69.0,19.799999237060547,13.899999618530273,16.666666666666668,15.399999618530273,9.399999618530273,13.099999904632568,24.100000381469727,17.799999237060547,20.266666730244953,69.0,40.0,57.5,False,True,False,False,11
2020-11-23,15.199999809265137,12.600000381469727,17.899999618530273,68.0,17.700000762939453,14.0,15.633333365122477,14.800000190734863,9.5,12.050000031789144,20.600000381469727,17.899999618530273,19.25,74.0,50.0,65.0,False,True,False,False,11
2020-11-24,14.800000190734863,12.0,17.600000381469727,77.0,18.399999618530273,14.800000190734863,16.40000009536743,15.100000381469727,11.100000381469727,12.633333365122477,21.600000381469727,17.600000381469727,20.133333206176758,81.0,40.0,66.16666666666667,False,True,False,False,11
2020-11-25,15.199999809265137,13.100000381469727,17.399999618530273,90.0,19.0,13.199999809265137,15.900000095367432,15.5,8.800000190734863,12.566666762034098,22.399999618530273,17.399999618530273,19.25,90.0,51.0,70.0,False,True,False,False,11
2020-11-26,13.699999809265137,10.600000381469727,16.799999237060547,90.0,17.799999237060547,13.699999809265137,15.816666603088379,15.199999809265137,10.0,12.116666634877523,21.799999237060547,16.799999237060547,19.483332951863606,90.0,55.0,72.0,False,True,False,False,11
2020-11-27,13.5,10.800000190734863,16.200000762939453,77.0,18.100000381469727,12.150001525878906,15.441667238871256,15.699999809265137,7.599999904632568,11.733333349227905,21.600000381469727,16.200000762939453,19.10000006357829,83.0,42.0,60.833333333333336,False,True,False,False,11
2020-11-28,15.899999618530273,11.800000190734863,20.0,68.0,17.700000762939453,15.399999618530273,16.333333492279053,15.399999618530273,11.100000381469727,12.71666669845581,20.799999237060547,18.700000762939453,19.983333269755047,84.0,30.0,62.833333333333336,False,True,False,False,11
2020-11-29,15.699999809265137,13.600000381469727,17.799999237060547,83.0,18.399999618530273,13.699999809265137,15.899999936421713,16.100000381469727,10.0,12.850000063578287,20.899999618530273,17.399999618530273,18.916666348775227,87.0,61.0,76.16666666666667,False,True,False,False,11
2020-11-30,17.200000762939453,15.399999618530273,19.100000381469727,75.0,18.299999237060547,13.5,15.733333269755045,15.399999618530273,9.399999618530273,12.666666507720947,22.0,15.600000381469727,18.800000190734863,85.0,62.0,75.0,False,True,False,False,11
2020-12-01,16.799999237060547,13.300000190734863,20.299999237060547,81.0,16.899999618530273,13.199999809265137,15.416666507720947,13.300000190734863,9.5,12.083333333333334,20.600000381469727,14.800000190734863,18.716667016347248,88.0,37.0,68.0,True,False,False,False,12
2020-12-02,15.899999618530273,12.199999809265137,19.600000381469727,73.0,18.0,14.0,15.199999809265137,14.300000190734863,10.0,12.03333314259847,21.700000762939453,15.899999618530273,18.366666793823242,83.0,48.0,68.16666666666667,True,False,False,False,12
2020-12-03,15.600000381469727,13.899999618530273,17.399999618530273,75.0,18.0,14.199999809265137,15.766666889190674,13.899999618530273,10.199999809265137,12.333333333333334,22.5,17.399999618530273,19.21666653951009,85.0,57.0,70.33333333333333,True,False,False,False,12
2020-12-04,13.800000190734863,10.199999809265137,17.299999237060547,72.0,18.299999237060547,13.800000190734863,15.550000190734863,14.100000381469727,10.199999809265137,12.466666539510092,22.700000762939453,16.5,18.616666793823242,80.0,52.0,66.83333333333333,True,False,False,False,12
2020-12-05,12.399999618530273,8.0,16.799999237060547,51.0,17.399999618530273,12.399999618530273,14.833333174387613,13.600000381469727,8.0,11.699999968210856,21.299999237060547,15.5,17.983332951863606,89.0,51.0,71.16666666666667,True,False,False,False,12
2020-12-06,12.5,8.5,16.0,59.0,17.399999618530273,12.5,15.550000190734863,14.300000190734863,8.5,11.93333355585734,21.600000381469727,16.0,19.083333651224773,92.0,58.0,70.83333333333333,True,False,False,False,12
2020-12-07,15.399999618530273,11.399999618530273,19.299999237060547,74.0,18.5,14.600000381469727,16.516666730244953,14.300000190734863,10.600000381469727,12.950000127156576,22.899999618530273,18.399999618530273,20.03333282470703,88.0,45.0,68.16666666666667,True,False,False,False,12
2020-12-08,15.199999809265137,13.5,17.0,64.0,17.399999618530273,13.800000190734863,16.18333339691162,15.899999618530273,9.5,12.999999841054281,21.0,17.0,19.383333206176758,87.0,50.0,64.5,True,False,False,False,12
2020-12-09,13.800000190734863,9.899999618530273,17.600000381469727,64.0,18.600000381469727,13.800000190734863,15.733333428700766,15.399999618530273,9.899999618530273,12.083333015441895,21.799999237060547,17.600000381469727,19.400000254313152,72.0,10.0,54.833333333333336,True,False,False,False,12
