date,precipitation,wind_speed_10m,temperature,hr
2020-01-01 00:00:00,0.0,7.172949,1.2025,97.51457
2020-01-01 01:00:00,0.0,6.151683,1.3525001,97.167435
2020-01-01 02:00:00,0.0,5.4477882,0.60249996,97.85583
2020-01-01 03:00:00,0.0,6.5693827,0.052500002,96.082924
2020-01-01 04:00:00,0.0,6.12,-0.7475,95.70603
2020-01-01 05:00:00,0.0,6.519877,-1.2975,95.33501
2020-01-01 06:00:00,0.0,6.379216,-1.5975,93.924385
2020-01-01 07:00:00,0.0,7.42159,-1.7475,93.22347
2020-01-01 08:00:00,0.0,6.151683,-1.2975,91.879036
2020-01-01 09:00:00,0.0,5.1165614,1.1525,85.25904
2020-01-01 10:00:00,0.0,2.5455842,3.8525,78.48474
2020-01-01 11:00:00,0.0,2.2768397,6.2525,73.43811
2020-01-01 12:00:00,0.0,2.5455842,7.5025,73.14693
2020-01-01 13:00:00,0.0,3.4152596,9.0525,70.408264
2020-01-01 14:00:00,0.0,4.73506,10.002501,68.17357
2020-01-01 15:00:00,0.0,5.4477882,8.177499675,78.1820045
2020-01-01 16:00:00,0.0,4.1046314,7.377499820000001,76.583084
2020-01-01 17:00:00,0.0,7.5942073,6.0525002,82.824684
2020-01-01 18:00:00,0.0,4.1046314,6.052500004,76.52289
2020-01-01 19:00:00,0.0,1.1384199,6.6525,78.912865
2020-01-01 20:00:00,0.0,5.2416787,3.5024998,90.2316
2020-01-01 21:00:00,0.0,7.2805495,1.5025,95.438896
2020-01-01 22:00:00,0.0,7.2805495,0.80249995,97.15484
2020-01-01 23:00:00,0.0,6.162207,0.5025,97.85409
2020-01-02 00:00:00,0.0,7.342588,-0.047500003,97.135155
2020-01-02 01:00:00,0.0,6.162207,-0.4975,97.83654
2020-01-02 02:00:00,0.0,5.506941,-0.8475,95.70256
2020-01-02 03:00:00,0.0,6.519877,-1.1975,93.25324
2020-01-02 04:00:00,0.0,7.69592,-1.5475,91.18389
2020-01-02 05:00:00,0.0,8.766573,-1.7975,89.81927
2020-01-02 06:00:00,0.0,6.763786,-1.4975,87.53339
2020-01-02 07:00:00,0.0,5.3517847,-1.6975,87.187874
2020-01-02 08:00:00,0.0,5.5887027,-2.0475001,89.46456
2020-01-02 09:00:00,0.0,3.0547013,0.3525,84.23305
2020-01-02 10:00:00,0.0,2.16,2.5024998,86.65257
2020-01-02 11:00:00,0.0,2.4149535,4.7025003,82.65335
2020-01-02 12:00:00,0.0,3.319036,6.1025,74.73347
2020-01-02 13:00:00,0.0,3.6,6.47749971,70.83066
2020-01-02 14:00:00,0.0,3.5455887,6.177500040000001,71.43400000000003
2020-01-02 15:00:00,0.0,3.4152596,5.8775,71.94388000000004
2020-01-02 16:00:00,0.0,1.9386592,5.8775,75.09972
2020-01-02 17:00:00,0.0,3.96,5.8775,73.93596
2020-01-02 18:00:00,0.0,4.1046314,5.8775,77.00804
2020-01-02 19:00:00,0.0,2.5959969,5.8525,81.06032
2020-01-02 20:00:00,0.0,0.71999997,4.8025002,86.88315
2020-01-02 21:00:00,0.0,4.452954,1.9025,94.43064
2020-01-02 22:00:00,0.0,4.3349743,0.85249996,96.80557
2020-01-02 23:00:00,0.0,3.6179552,0.1025,98.20303
2020-01-03 00:00:00,0.0,4.379589,-0.097500004,95.37996
2020-01-03 01:00:00,0.0,3.671294,0.1025,94.35013
2020-01-03 02:00:00,0.0,2.968636,0.45250002,93.68183
2020-01-03 03:00:00,0.0,1.835647,-0.3475,95.71988
2020-01-03 04:00:00,0.0,1.4399999,0.052500002,95.03853
2020-01-03 05:00:00,0.0,3.671294,0.3025,94.35915
2020-01-03 06:00:00,0.0,6.1305785,-0.4975,95.01653
2020-01-03 07:00:00,0.0,4.072935,-0.3475,96.421745
2020-01-03 08:00:00,0.0,1.484318,-0.4475,98.91347
2020-01-03 09:00:00,0.0,1.2979984,0.3025,99.27893
2020-01-03 10:00:00,0.0,0.8049845,1.5025,98.57644
2020-01-03 11:00:00,0.0,1.8,2.6025,98.23912
2020-01-03 12:00:00,0.0,2.7416782,2.5024998,98.93929
2020-01-03 13:00:00,0.0,2.3051248,2.5774999969999994,96.87035
2020-01-03 14:00:00,0.0,1.8,2.5774999969999994,92.89385
2020-01-03 15:00:00,0.0,3.0547013,3.2024999999999997,89.39771
2020-01-03 16:00:00,0.0,3.4152596,3.8024999999999993,87.843475
2020-01-03 17:00:00,0.0,5.4119864,2.5525,96.50436
2020-01-03 18:00:00,0.0,1.8,3.5525,94.838524
2020-01-03 19:00:00,0.0,3.8268526,1.2525,100.0
2020-01-03 20:00:00,0.0,4.2136917,0.1025,100.0
2020-01-03 21:00:00,0.0,7.928178,0.5025,99.28011
2020-01-03 22:00:00,0.0,7.5170207,0.6525,99.63992
2020-01-03 23:00:00,0.0,7.0911775,0.1025,96.084496
2020-01-04 00:00:00,0.0,7.628263,0.7525,89.366325
2020-01-04 01:00:00,0.0,6.9527545,1.0025,88.414955
2020-01-04 02:00:00,0.0,8.225035,1.0525,89.066154
2020-01-04 03:00:00,0.0,8.557102,1.0525,90.37221
2020-01-04 04:00:00,0.0,8.534353,1.3025,90.71952
2020-01-04 05:00:00,0.0,8.534353,1.3025,91.379776
2020-01-04 06:00:00,0.0,8.217153,1.2025,91.704994
2020-01-04 07:00:00,0.0,9.793059,1.4025,91.05612
2020-01-04 08:00:00,0.0,11.384198,1.7525,90.42462
2020-01-04 09:00:00,0.0,14.336861,3.7024999,86.15502
2020-01-04 10:00:00,0.0,13.237038,5.8525,79.63582
2020-01-04 11:00:00,0.0,14.773164,7.402499799999999,74.8472265
2020-01-04 12:00:00,0.0,20.898613,6.8774998,77.48893499999997
2020-01-04 13:00:00,0.0,21.142147,6.577499949999999,78.453296
2020-01-04 14:00:00,0.0,18.844202,6.577499949999999,78.71667999999997
2020-01-04 15:00:00,0.0,17.057314,6.577499949999999,78.93440999999999
2020-01-04 16:00:00,0.0,12.218805,6.577499949999999,78.21218999999999
2020-01-04 17:00:00,0.0,9.686609,6.9025,78.21218999999999
2020-01-04 18:00:00,0.0,10.44,6.1025,78.15666999999999
2020-01-04 19:00:00,0.0,10.464797,5.4025,79.28663
2020-01-04 20:00:00,0.0,10.233123,4.4525003,82.91713
2020-01-04 21:00:00,0.0,10.739832,3.7024999,85.540344
2020-01-04 22:00:00,0.0,10.086427,3.0024998,87.64309
2020-01-04 23:00:00,0.0,9.826088,2.3025,89.17138
2020-01-05 00:00:00,0.0,9.387651,2.4524999,87.27553
2020-01-05 01:00:00,0.0,8.39657,1.7525,88.48181
2020-01-05 02:00:00,0.0,8.699793,1.3525001,88.76836
2020-01-05 03:00:00,0.0,8.854829,0.9524999,88.41048
2020-01-05 04:00:00,0.0,8.534353,0.5025,88.04698
2020-01-05 05:00:00,0.0,8.049845,0.052500002,87.68222
2020-01-05 06:00:00,0.0,7.24486,-0.3475,87.32111
2020-01-05 07:00:00,0.0,7.289444,-0.64750004,87.94005
2020-01-05 08:00:00,0.0,7.628263,-0.64750004,87.61533
2020-01-05 09:00:00,0.0,9.028754,1.4525,80.736595
2020-01-05 10:00:00,0.0,7.10031,3.6025,77.100762
2020-01-05 11:00:00,0.0,4.5820518,5.9025,79.53182500000001
2020-01-05 12:00:00,0.0,1.5273507,7.8025002,81.65314500000004
2020-01-05 13:00:00,0.0,1.609969,7.727500000599999,82.28367000000001
2020-01-05 14:00:00,0.0,1.1384199,7.5525,82.28367000000001
2020-01-05 15:00:00,0.0,0.8049845,7.6274999999999995,82.38722000000001
2020-01-05 16:00:00,0.0,2.5959969,7.55250032,80.81349999999998
2020-01-05 17:00:00,0.0,9.449572,6.1025,80.70213999999999
2020-01-05 18:00:00,0.0,7.5170207,6.1525,81.23895999999998
2020-01-05 19:00:00,0.0,3.2599385,7.1025,78.16701500000002
2020-01-05 20:00:00,0.0,1.9386592,5.9025,75.12647500000003
2020-01-05 21:00:00,0.0,7.42159,2.1525,88.19799
2020-01-05 22:00:00,0.0,8.557102,1.5025,87.8191
2020-01-05 23:00:00,0.0,7.771331,1.3025,86.21487
2020-01-06 00:00:00,0.0,7.342588,0.9025,86.48867
2020-01-06 01:00:00,0.0,6.638072,0.4025,87.71547
2020-01-06 02:00:00,0.0,6.162207,0.0024999976,89.63255
2020-01-06 03:00:00,0.0,6.2145634,-0.4975,90.25464
2020-01-06 04:00:00,0.0,6.519877,-0.64750004,88.59268
2020-01-06 05:00:00,0.0,6.638072,-0.94750005,86.93886
2020-01-06 06:00:00,0.0,6.638072,-1.2475,86.26376
2020-01-06 07:00:00,0.0,7.2359104,-1.4975,86.88318
2020-01-06 08:00:00,0.0,6.379216,-1.2475,87.8837
2020-01-06 09:00:00,0.0,4.6800003,1.3525001,81.61647
2020-01-06 10:00:00,0.0,2.0991426,3.9025,77.36598
2020-01-06 11:00:00,0.0,1.1384199,6.6525,75.48746
2020-01-06 12:00:00,0.0,2.8116899,7.95249996,76.420595
2020-01-06 13:00:00,0.0,3.7064266,7.702500335,74.93986000000001
2020-01-06 14:00:00,0.0,3.671294,7.177500135,73.59943200000001
2020-01-06 15:00:00,0.0,4.802999,6.402500074999999,70.57068299999999
2020-01-06 16:00:00,0.0,4.3498964,5.852499999999999,64.773595
2020-01-06 17:00:00,0.0,6.130579,6.1525,63.11879
2020-01-06 18:00:00,0.0,5.4833565,6.2275,62.232536
2020-01-06 19:00:00,0.0,3.563818,6.3025002,72.40511
2020-01-06 20:00:00,0.0,4.379589,3.7024999,84.32262
2020-01-06 21:00:00,0.0,6.9899354,2.1025,89.15463
2020-01-06 22:00:00,0.0,7.42159,1.5525,89.75696
2020-01-06 23:00:00,0.0,7.172949,0.6525,90.672195
2020-01-07 00:00:00,0.0,8.699793,0.4025,91.31862
2020-01-07 01:00:00,0.0,7.10031,-0.097500004,89.62444
2020-01-07 02:00:00,0.0,7.172949,-0.3475,85.405464
2020-01-07 03:00:00,0.0,8.825508,-0.4975,81.96987
2020-01-07 04:00:00,0.0,8.311245,-0.89750004,81.002205
2020-01-07 05:00:00,0.0,7.10031,-1.4475,82.14848
2020-01-07 06:00:00,0.0,6.763786,-1.6474999,82.12156
2020-01-07 07:00:00,0.0,7.172949,-1.6474999,80.59145
2020-01-07 08:00:00,0.0,7.172949,-1.2975,78.54727
2020-01-07 09:00:00,0.0,7.9036193,1.3025,69.59375
2020-01-07 10:00:00,0.0,5.0911684,3.9525,63.511906
2020-01-07 11:00:00,0.0,3.0758414,6.8025002,56.921967
2020-01-07 12:00:00,0.0,0.8049845,8.70250006,56.63426800000001
2020-01-07 13:00:00,0.0,1.8,8.32749965,57.087572
2020-01-07 14:00:00,0.0,2.7416782,7.3274998,53.94228700000001
2020-01-07 15:00:00,0.0,3.96,7.1274996999999995,51.4443
2020-01-07 16:00:00,0.0,4.379589,7.1274996999999995,73.554726
2020-01-07 17:00:00,0.0,4.5536795,7.1274996999999995,58.48097
2020-01-07 18:00:00,0.0,3.2399998,7.1274996999999995,63.699654
2020-01-07 19:00:00,0.0,2.7416782,6.3525,72.67381
2020-01-07 20:00:00,0.0,1.8,5.7025003,71.77334
2020-01-07 21:00:00,0.0,4.802999,3.5024998,78.714966
2020-01-07 22:00:00,0.0,7.24486,1.8525001,84.718414
2020-01-07 23:00:00,0.0,6.792466,0.9524999,86.8107
2020-01-08 00:00:00,0.0,6.9247384,0.55249995,86.135704
2020-01-08 01:00:00,0.0,7.42159,0.20250002,79.66565
2020-01-08 02:00:00,0.0,7.42159,-0.14750001,74.711296
2020-01-08 03:00:00,0.0,7.342588,-0.2975,73.29319
2020-01-08 04:00:00,0.0,6.725354,-0.3975,73.55076
2020-01-08 05:00:00,0.0,6.6185193,-0.2975,72.74329
2020-01-08 06:00:00,0.0,6.6185193,0.0024999976,71.98436
2020-01-08 07:00:00,0.0,6.0347,-0.097500004,72.50849
2020-01-08 08:00:00,0.0,5.8603754,0.1525,71.74366
2020-01-08 09:00:00,0.0,8.049845,2.5525,64.85236
2020-01-08 10:00:00,0.0,5.6233797,5.8025002,56.45121
2020-01-08 11:00:00,0.0,4.8433046,8.6025,50.72202
2020-01-08 12:00:00,0.0,4.3349743,10.252501,47.42988
2020-01-08 13:00:00,0.0,2.9024127,11.752501,43.406216
2020-01-08 14:00:00,0.0,2.0991426,12.377500020999998,38.84918299999998
2020-01-08 15:00:00,0.0,2.5455842,12.377500020999998,38.84918299999998
2020-01-08 16:00:00,0.0,3.7585104,12.377500020999998,61.497066
2020-01-08 17:00:00,0.0,6.8777895,10.3025,54.419205
2020-01-08 18:00:00,0.0,4.510787,8.1025,64.70689
2020-01-08 19:00:00,0.0,2.3051248,7.1525,66.37093
2020-01-08 20:00:00,0.0,6.2145634,7.1525,62.65681
2020-01-08 21:00:00,0.0,8.049845,6.6525,65.076744
2020-01-08 22:00:00,0.0,11.019764,4.0525002,83.761894
2020-01-08 23:00:00,0.0,7.0911775,6.1025,78.27233
2020-01-09 00:00:00,0.0,5.771239,3.3525,85.8098
2020-01-09 01:00:00,0.0,6.379216,2.5525,89.83606
2020-01-09 02:00:00,0.0,5.815978,2.6525,89.521736
2020-01-09 03:00:00,0.0,5.4833565,2.6525,90.167145
2020-01-09 04:00:00,0.0,5.154415,2.3525,91.12224
2020-01-09 05:00:00,0.0,4.73506,1.9025,92.747505
2020-01-09 06:00:00,0.0,4.896529,1.2025,95.772934
2020-01-09 07:00:00,0.0,5.4119864,1.0525,96.46199
2020-01-09 08:00:00,0.0,5.7599998,0.9524999,96.80814
2020-01-09 09:00:00,0.0,5.8603754,3.2524998,89.57012
2020-01-09 10:00:00,0.0,2.9024127,5.6025,82.18353
2020-01-09 11:00:00,0.0,3.563818,7.6525,75.801094
2020-01-09 12:00:00,0.0,4.3349743,9.5525,63.220783
2020-01-09 13:00:00,0.0,5.5887027,10.9025,66.23069149999998
2020-01-09 14:00:00,0.0,7.42159,11.7025,64.02565799999999
2020-01-09 15:00:00,0.0,9.72,11.6525,64.02565799999999
2020-01-09 16:00:00,0.0,9.36,10.6525,66.43052
2020-01-09 17:00:00,0.0,7.771331,8.0525,79.12238
2020-01-09 18:00:00,0.0,8.913181,6.8025002,84.383934
2020-01-09 19:00:00,0.0,7.2359104,6.7025003,84.66836
2020-01-09 20:00:00,0.0,7.9526596,7.8025002,81.32594
2020-01-09 21:00:00,0.0,8.557102,7.5025,82.141716
2020-01-09 22:00:00,0.0,8.905908,5.8025002,87.28781
2020-01-09 23:00:00,0.0,10.805999,5.5525002,88.18988
2020-01-10 00:00:00,0.0,16.676977,7.3025002,77.90737
2020-01-10 01:00:00,0.0,19.914215,7.6025,70.870026
2020-01-10 02:00:00,0.0,13.246826,6.0525002,76.34045
2020-01-10 03:00:00,0.0,8.225035,3.9025,88.04084
2020-01-10 04:00:00,0.0,4.6938257,5.2525,80.40281
2020-01-10 05:00:00,0.0,2.16,5.3525,80.1312
2020-01-10 06:00:00,0.0,2.968636,5.0025,82.10503
2020-01-10 07:00:00,0.0,7.7879906,2.5024994000000014,85.078026
2020-01-10 08:00:00,0.0,9.983106,2.602499400000002,83.208046
2020-01-10 09:00:00,0.0,12.371645,4.1025,77.11931
2020-01-10 10:00:00,0.0,11.874544,6.4525003,69.88721
2020-01-10 11:00:00,0.0,15.844089,8.502501,58.196297
2020-01-10 12:00:00,0.0,23.441502,10.002501,56.491725
2020-01-10 13:00:00,0.0,22.461807,10.3525,55.428021
2020-01-10 14:00:00,0.0,21.868332,10.3025,55.428021
2020-01-10 15:00:00,0.0,20.073025,10.5525,55.428021
2020-01-10 16:00:00,0.0,18.204042,9.7025,55.47338500000001
2020-01-10 17:00:00,0.0,15.379206,7.8525,60.97299000000001
2020-01-10 18:00:00,0.0,14.759999,6.7025003,63.869050000000044
2020-01-10 19:00:00,0.0,13.397612,5.5025,65.28856
2020-01-10 20:00:00,0.0,16.75064,5.2525,70.65779
2020-01-10 21:00:00,0.0,14.689589,4.9025,75.60182
2020-01-10 22:00:00,0.0,11.753877,4.0025,80.80327
2020-01-10 23:00:00,0.0,10.383987,3.1525,84.25802
2020-01-11 00:00:00,0.0,10.787993,3.2024999,78.95478
2020-01-11 01:00:00,0.0,9.0,2.5024998,81.47569
2020-01-11 02:00:00,0.0,7.4128532,1.4525,84.6722
2020-01-11 03:00:00,0.0,7.072878,0.6525,86.780334
2020-01-11 04:00:00,0.0,7.928177,0.3525,87.0691
2020-01-11 05:00:00,0.0,8.049845,0.052500002,85.76575
2020-01-11 06:00:00,0.0,8.12197,-0.5475,85.70023
2020-01-11 07:00:00,0.0,8.759178,-0.89750004,84.39656
2020-01-11 08:00:00,0.0,9.565437,-0.5975,80.44192
2020-01-11 09:00:00,0.0,12.783802,1.8025,71.00556
2020-01-11 10:00:00,0.0,13.004922,4.2025003,61.94791
2020-01-11 11:00:00,0.0,11.988594,6.3025002,56.16022
2020-01-11 12:00:00,0.0,9.0,8.252501,59.34747999999996
2020-01-11 13:00:00,0.0,5.3999996,8.402500453599998,60.108975
2020-01-11 14:00:00,0.0,4.3498964,8.0774997,60.108975
2020-01-11 15:00:00,0.0,3.219938,7.227499999999999,58.56693
2020-01-11 16:00:00,0.0,1.1384199,7.15250006,58.192950000000025
2020-01-11 17:00:00,0.0,2.5455842,8.00249976,56.707695000000015
2020-01-11 18:00:00,0.0,4.3498964,7.7525,55.185819000000016
2020-01-11 19:00:00,0.0,7.8625183,3.7524998,72.17953
2020-01-11 20:00:00,0.0,7.2,2.4025,76.839195
2020-01-11 21:00:00,0.0,6.9527545,1.3025,78.9525
2020-01-11 22:00:00,0.0,4.8965297,0.9025,77.73185
2020-01-11 23:00:00,0.0,5.6920996,0.0024999976,80.23011
2020-01-12 00:00:00,0.0,5.4477882,-0.5475,83.19242
2020-01-12 01:00:00,0.0,1.1384199,1.1525,74.94485
2020-01-12 02:00:00,0.0,2.16,-0.047500003,78.74346
2020-01-12 03:00:00,0.0,4.6800003,-1.7475,84.29508
2020-01-12 04:00:00,0.0,2.8799999,-1.8974999,84.27707
2020-01-12 05:00:00,0.0,2.9024127,-3.1975,89.03219
2020-01-12 06:00:00,0.0,5.0142193,-3.8475,91.02099
2020-01-12 07:00:00,0.0,6.638072,-4.0975,91.00301
2020-01-12 08:00:00,0.0,3.5455887,-3.4975002,88.67019
2020-01-12 09:00:00,0.0,4.510787,-0.7975,78.03835
2020-01-12 10:00:00,0.0,2.9024127,2.0024998,69.7393
2020-01-12 11:00:00,0.0,1.8,4.1525,66.18663
2020-01-12 12:00:00,0.0,1.484318,5.6025,61.381187
2020-01-12 13:00:00,0.0,0.8049845,6.477499708799999,59.521725
2020-01-12 14:00:00,0.0,1.1384199,7.2524996973,56.191708
2020-01-12 15:00:00,0.0,2.5959969,7.2774998485,57.392310000000016
2020-01-12 16:00:00,0.0,3.319036,7.002499994000001,59.341724
2020-01-12 17:00:00,0.0,5.771239,6.2025003,66.400566
2020-01-12 18:00:00,0.0,7.42159,4.3025002,72.28511
2020-01-12 19:00:00,0.0,7.42159,2.2524998,79.96959
2020-01-12 20:00:00,0.0,4.8965297,2.2024999,77.65558
2020-01-12 21:00:00,0.0,3.9763298,1.7525,77.29789
2020-01-12 22:00:00,0.0,5.495161,0.20250002,82.36839
2020-01-12 23:00:00,0.0,5.815978,-0.9975,85.969986
2020-01-13 00:00:00,0.0,5.6920996,-1.5975,89.169365
2020-01-13 01:00:00,0.0,4.802999,-1.9975,89.13531
2020-01-13 02:00:00,0.0,5.4119864,-2.5975,89.75482
2020-01-13 03:00:00,0.0,4.32,-2.7975001,89.402115
2020-01-13 04:00:00,0.0,3.96,-2.9475,89.05379
2020-01-13 05:00:00,0.0,4.198285,-2.8475,86.745026
2020-01-13 06:00:00,0.0,3.8268526,-2.3475,82.96169
2020-01-13 07:00:00,0.0,3.319036,-2.4475,83.26267
2020-01-13 08:00:00,0.0,3.319036,-2.5475001,85.47867
2020-01-13 09:00:00,0.0,2.4149535,-0.7475,79.22536
2020-01-13 10:00:00,0.0,1.8,1.2525,73.58434
2020-01-13 11:00:00,0.0,1.8,3.2524998,68.87235950000003
2020-01-13 12:00:00,0.0,1.8,4.4025,72.6627395
2020-01-13 13:00:00,0.0,4.6800003,5.7525,73.27586750000002
2020-01-13 14:00:00,0.0,8.217153,5.0025,72.97710000000001
2020-01-13 15:00:00,0.0,10.315115,5.6025,72.3860775
2020-01-13 16:00:00,0.0,7.5942082,5.902500150000001,71.85702
2020-01-13 17:00:00,0.0,6.9153743,3.5525,76.75013
2020-01-13 18:00:00,0.0,6.9247384,1.9525,81.69808
2020-01-13 19:00:00,0.0,6.28713,0.7525,84.902016
2020-01-13 20:00:00,0.0,7.072878,-0.2975,87.97273
2020-01-13 21:00:00,0.0,5.506941,0.2525,85.15786
2020-01-13 22:00:00,0.0,5.4119864,-0.8475,89.56338
2020-01-13 23:00:00,0.0,5.6920996,-1.3475,91.87581
2020-01-14 00:00:00,0.0,7.729527,0.7025,85.20858
2020-01-14 01:00:00,0.0,7.072878,0.7025,85.20858
2020-01-14 02:00:00,0.0,4.3498964,0.3525,87.71073
2020-01-14 03:00:00,0.0,1.609969,-0.4975,92.9491
2020-01-14 04:00:00,0.0,1.8,-1.1975,94.639046
2020-01-14 05:00:00,0.0,3.7585104,-2.5975,96.71469
2020-01-14 06:00:00,0.0,4.1046314,-2.9475,97.066505
2020-01-14 07:00:00,0.0,1.484318,-3.2975001,96.33469
2020-01-14 08:00:00,0.0,2.52,-3.1475,94.20031
2020-01-14 09:00:00,0.0,3.219938,-0.5475,87.3015
2020-01-14 10:00:00,0.0,1.484318,1.7025,83.170334
2020-01-14 11:00:00,0.0,1.2979984,3.5024998,79.86255
2020-01-14 12:00:00,0.0,2.8116899,5.4025,75.959206
2020-01-14 13:00:00,0.0,6.4096174,6.7525,74.665596
2020-01-14 14:00:00,0.0,6.618519,7.6025,74.4736035
2020-01-14 15:00:00,0.0,7.928177,7.8525,76.7183385
2020-01-14 16:00:00,0.0,8.913181,7.3525,75.99826350000001
2020-01-14 17:00:00,0.0,6.1305785,5.5525002,78.46604
2020-01-14 18:00:00,0.0,5.8603754,3.8525,84.94648
2020-01-14 19:00:00,0.0,5.1919937,3.2524998,87.352905
2020-01-14 20:00:00,0.0,4.0249224,3.8525,88.98243
2020-01-14 21:00:00,0.0,1.5273507,4.3025002,82.60212
2020-01-14 22:00:00,0.0,2.16,3.6025,89.91816
2020-01-14 23:00:00,0.0,3.096837,3.6025,88.64435
2020-01-15 00:00:00,0.0,4.3498964,4.0025,87.73689
2020-01-15 01:00:00,0.0,3.6,3.8525,88.35067
2020-01-15 02:00:00,0.0,2.968636,3.6525,90.24291
2020-01-15 03:00:00,0.0,4.68,3.8025,88.66171
2020-01-15 04:00:00,0.0,6.2145634,4.2025003,85.59458
2020-01-15 05:00:00,0.0,6.489992,4.0025,86.80361
2020-01-15 06:00:00,0.0,9.114471,3.2524998,90.85937
2020-01-15 07:00:00,0.0,9.746631,2.8525,93.8009
2020-01-15 08:00:00,0.0,9.007196,2.4524999,95.78483
2020-01-15 09:00:00,0.0,8.759178,3.8025,91.87195
2020-01-15 10:00:00,0.0,7.2805495,4.9025,87.51032
2020-01-15 11:00:00,0.0,8.647496,6.2025003,82.26156
2020-01-15 12:00:00,0.0,7.5685663,5.9025,84.577255
2020-01-15 13:00:00,0.0,6.924738,7.0525002,80.37358
2020-01-15 14:00:00,0.0,7.771331,7.9525003,79.39454
2020-01-15 15:00:00,0.0,7.42159,8.252501,78.049995
2020-01-15 16:00:00,0.0,4.3498964,8.1025,79.40637
2020-01-15 17:00:00,0.0,3.8268526,7.3025002,88.95948
2020-01-15 18:00:00,0.0,1.0182338,7.6525,80.73976
2020-01-15 19:00:00,0.0,2.1897945,6.7525,88.60453
2020-01-15 20:00:00,0.0,5.4833565,6.4525003,90.45052
2020-01-15 21:00:00,0.0,5.634891,6.3025002,90.75528
2020-01-15 22:00:00,0.0,4.829907,6.3525,90.44323
2020-01-15 23:00:00,0.0,5.00128,6.1525,91.37968
2020-01-16 00:00:00,0.0,4.2136917,5.9025,93.29538
2020-01-16 01:00:00,0.0,4.68,5.0025,95.89894
2020-01-16 02:00:00,0.0,5.506941,3.9025,98.25745
2020-01-16 03:00:00,0.0,5.8603754,4.0025,98.25886
2020-01-16 04:00:00,0.0,4.6938252,4.3025002,97.91888
2020-01-16 05:00:00,0.0,3.396233,4.9525003,95.2282
2020-01-16 06:00:00,0.0,4.1046314,5.3025002,94.248085
2020-01-16 07:00:00,0.0,4.3498964,5.4025,94.91322
2020-01-16 08:00:00,0.0,6.28713,5.8525,94.60147
2020-01-16 09:00:00,0.0,7.754637,6.7025003,92.69268
2020-01-16 10:00:00,0.0,7.8625183,7.8025002,89.92659
2020-01-16 11:00:00,0.0,8.4042845,8.6025,88.15522
2020-01-16 12:00:00,0.0,9.885262,10.652500300000002,77.66779
2020-01-16 13:00:00,0.0,10.587917,10.852500299999999,71.50124
2020-01-16 14:00:00,0.0,10.966713,11.777500149999998,62.895016
2020-01-16 15:00:00,0.0,14.57889,11.577499699999999,58.349003
2020-01-16 16:00:00,0.0,11.770403,11.577499699999999,62.403664
2020-01-16 17:00:00,0.0,7.5942073,10.3525,72.9044
2020-01-16 18:00:00,0.0,10.805998,8.752501,61.919598
2020-01-16 19:00:00,0.0,10.383987,8.6525,56.374935
2020-01-16 20:00:00,0.0,9.339208,6.7525,63.24497
2020-01-16 21:00:00,0.0,10.495713,6.6525,64.84222
2020-01-16 22:00:00,0.0,11.91812,7.2025003,65.20114
2020-01-16 23:00:00,0.0,12.24,6.2525,69.34645
2020-01-17 00:00:00,0.0,11.720751,6.2025003,77.184135
2020-01-17 01:00:00,0.0,15.273505,7.4525003,74.96977
2020-01-17 02:00:00,0.0,16.595179,7.8525,73.47
2020-01-17 03:00:00,0.0,12.229406,7.3525,77.9152
2020-01-17 04:00:00,0.0,11.720751,7.3025002,82.40333
2020-01-17 05:00:00,0.0,12.218805,7.1025,86.805435
2020-01-17 06:00:00,0.0,13.276144,7.1025,90.1849
2020-01-17 07:00:00,0.0,13.684735,6.5025,93.65062
2020-01-17 08:00:00,0.0,14.512064,6.5025,95.61605
2020-01-17 09:00:00,0.0,19.33639,7.7025003,90.54113
2020-01-17 10:00:00,0.0,19.191748,8.8525,81.46675
2020-01-17 11:00:00,0.0,18.11841,9.92750015,72.63392
2020-01-17 12:00:00,0.0,17.76081,9.8525,76.96239
2020-01-17 13:00:00,0.0,15.141414,9.7025,78.82037
2020-01-17 14:00:00,0.0,14.904173,10.002501,74.114075
2020-01-17 15:00:00,0.0,13.896187,10.3525,69.688156
2020-01-17 16:00:00,0.0,12.599998,10.2025,68.93331
2020-01-17 17:00:00,0.0,7.9036193,8.4025,78.07859
2020-01-17 18:00:00,0.0,8.049845,7.3025002,81.25835
2020-01-17 19:00:00,0.0,8.647496,6.2525,84.91499
2020-01-17 20:00:00,0.0,8.350138,5.6025,87.88482
2020-01-17 21:00:00,0.0,9.114471,6.0525002,86.09464
2020-01-17 22:00:00,0.0,5.634891,5.2525,90.9996
2020-01-17 23:00:00,0.0,4.829907,4.4525003,91.91292
2020-01-18 00:00:00,0.0,6.193674,4.7025003,96.56377
2020-01-18 01:00:00,0.0,5.1165614,5.2525,94.24584
2020-01-18 02:00:00,0.0,4.379589,4.7525,95.89082
2020-01-18 03:00:00,0.0,3.8939953,4.7025003,95.21879
2020-01-18 04:00:00,0.0,1.5273507,4.5025,94.54396
2020-01-18 05:00:00,0.2,2.968636,4.4025,94.20733
2020-01-18 06:00:00,0.5,5.0528407,4.6025,95.54996
2020-01-18 07:00:00,0.7,5.1544156,4.6025,95.88594
2020-01-18 08:00:00,0.6,5.7599998,5.0525002,94.899216
2020-01-18 09:00:00,0.7,8.427383,5.5525002,93.6035
