,date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation_probability,precipitation,rain,wind_speed_10m,temperature_80m,soil_temperature_0cm
0,2020-01-01 00:00:00+00:00,1.2025,97.51457,0.85249996,-1.8336694,,0.0,0.0,7.172949,,
1,2020-01-01 01:00:00+00:00,1.3525001,97.167435,0.9524999,-1.5183687,,0.0,0.0,6.151683,,
2,2020-01-01 02:00:00+00:00,0.60249996,97.85583,0.3025,-2.2701955,,0.0,0.0,5.4477882,,
3,2020-01-01 03:00:00+00:00,0.052500002,96.082924,-0.4975,-3.1064153,,0.0,0.0,6.5693827,,
4,2020-01-01 04:00:00+00:00,-0.7475,95.70603,-1.3475,-3.9644995,,0.0,0.0,6.12,,
5,2020-01-01 05:00:00+00:00,-1.2975,95.33501,-1.9475,-4.656051,,0.0,0.0,6.519877,,
6,2020-01-01 06:00:00+00:00,-1.5975,93.924385,-2.4475,-5.002405,,0.0,0.0,6.379216,,
7,2020-01-01 07:00:00+00:00,-1.7475,93.22347,-2.6975,-5.337037,,0.0,0.0,7.42159,,
8,2020-01-01 08:00:00+00:00,-1.2975,91.879036,-2.4475,-4.66914,,0.0,0.0,6.151683,,
9,2020-01-01 09:00:00+00:00,1.1525,85.25904,-1.0475,-1.8748941,,0.0,0.0,5.1165614,,
10,2020-01-01 10:00:00+00:00,3.8525,78.48474,0.45250002,1.4274654,,0.0,0.0,2.5455842,,
11,2020-01-01 11:00:00+00:00,6.2525,73.43811,1.8525001,4.099409,,0.0,0.0,2.2768397,,
12,2020-01-01 12:00:00+00:00,7.5025,73.14693,3.0024998,5.5172834,,0.0,0.0,2.5455842,,
13,2020-01-01 13:00:00+00:00,9.0525,70.408264,3.9525,7.1231327,,0.0,0.0,3.4152596,,
14,2020-01-01 14:00:00+00:00,10.002501,68.17357,4.4025,7.971013,,0.0,0.0,4.73506,,
15,2020-01-01 15:00:00+00:00,10.1525,68.44352,4.6025,8.058032,,0.0,0.0,5.4477882,,
16,2020-01-01 16:00:00+00:00,9.1525,76.583084,5.2525,7.3905306,,0.0,0.0,4.1046314,,
17,2020-01-01 17:00:00+00:00,6.0525002,82.824684,3.3525,3.3968544,,0.0,0.0,7.5942073,,
18,2020-01-01 18:00:00+00:00,7.1525,76.52289,3.3025,4.996373,,0.0,0.0,4.1046314,,
19,2020-01-01 19:00:00+00:00,6.6525,78.912865,3.2524998,4.9193993,,0.0,0.0,1.1384199,,
20,2020-01-01 20:00:00+00:00,3.5024998,90.2316,2.0525,0.951488,,0.0,0.0,5.2416787,,
21,2020-01-01 21:00:00+00:00,1.5025,95.438896,0.85249996,-1.5492816,,0.0,0.0,7.2805495,,
22,2020-01-01 22:00:00+00:00,0.80249995,97.15484,0.4025,-2.3216572,,0.0,0.0,7.2805495,,
23,2020-01-01 23:00:00+00:00,0.5025,97.85409,0.20250002,-2.4900694,,0.0,0.0,6.162207,,
24,2020-01-02 00:00:00+00:00,-0.047500003,97.135155,-0.4475,-3.3117294,,0.0,0.0,7.342588,,
25,2020-01-02 01:00:00+00:00,-0.4975,97.83654,-0.7975,-3.6415205,,0.0,0.0,6.162207,,
26,2020-01-02 02:00:00+00:00,-0.8475,95.70256,-1.4475,-3.9891975,,0.0,0.0,5.506941,,
27,2020-01-02 03:00:00+00:00,-1.1975,93.25324,-2.1475,-4.5829997,,0.0,0.0,6.519877,,
28,2020-01-02 04:00:00+00:00,-1.5475,91.18389,-2.7975001,-5.18987,,0.0,0.0,7.69592,,
29,2020-01-02 05:00:00+00:00,-1.7975,89.81927,-3.2475002,-5.6530013,,0.0,0.0,8.766573,,
30,2020-01-02 06:00:00+00:00,-1.4975,87.53339,-3.2975001,-5.067069,,0.0,0.0,6.763786,,
31,2020-01-02 07:00:00+00:00,-1.6975,87.187874,-3.5475001,-5.092005,,0.0,0.0,5.3517847,,
32,2020-01-02 08:00:00+00:00,-2.0475001,89.46456,-3.5475001,-5.4766493,,0.0,0.0,5.5887027,,
33,2020-01-02 09:00:00+00:00,0.3525,84.23305,-1.9975,-2.5070581,,0.0,0.0,3.0547013,,
34,2020-01-02 10:00:00+00:00,2.5024998,86.65257,0.5025,0.14137173,,0.0,0.0,2.16,,
35,2020-01-02 11:00:00+00:00,4.7025003,82.65335,2.0024998,2.5551825,,0.0,0.0,2.4149535,,
36,2020-01-02 12:00:00+00:00,6.1025,74.73347,1.9525,3.814806,,0.0,0.0,3.319036,,
37,2020-01-02 13:00:00+00:00,7.4025,70.83066,2.4524999,5.1626673,,0.0,0.0,3.6,,
38,2020-01-02 14:00:00+00:00,8.252501,68.28802,2.7524998,6.075243,,0.0,0.0,3.5455887,,
39,2020-01-02 15:00:00+00:00,8.6525,67.89002,3.0525,6.5498857,,0.0,0.0,3.4152596,,
40,2020-01-02 16:00:00+00:00,8.2025,75.09972,4.0525002,6.5082693,,0.0,0.0,1.9386592,,
41,2020-01-02 17:00:00+00:00,7.5525002,73.93596,3.2024999,5.3985586,,0.0,0.0,3.96,,
42,2020-01-02 18:00:00+00:00,6.8025002,77.00804,3.0525,4.5991898,,0.0,0.0,4.1046314,,
43,2020-01-02 19:00:00+00:00,5.8525,81.06032,2.8525,3.8318872,,0.0,0.0,2.5959969,,
44,2020-01-02 20:00:00+00:00,4.8025002,86.88315,2.8025,3.0460744,,0.0,0.0,0.71999997,,
45,2020-01-02 21:00:00+00:00,1.9025,94.43064,1.1025001,-0.6958091,,0.0,0.0,4.452954,,
46,2020-01-02 22:00:00+00:00,0.85249996,96.80557,0.4025,-1.8420811,,0.0,0.0,4.3349743,,
47,2020-01-02 23:00:00+00:00,0.1025,98.20303,-0.14750001,-2.573167,,0.0,0.0,3.6179552,,
48,2020-01-03 00:00:00+00:00,-0.097500004,95.37996,-0.7475,-2.9741144,,0.0,0.0,4.379589,,
49,2020-01-03 01:00:00+00:00,0.1025,94.35013,-0.69750005,-2.6634138,,0.0,0.0,3.671294,,
50,2020-01-03 02:00:00+00:00,0.45250002,93.68183,-0.4475,-2.1737254,,0.0,0.0,2.968636,,
51,2020-01-03 03:00:00+00:00,-0.3475,95.71988,-0.94750005,-2.8823657,,0.0,0.0,1.835647,,
52,2020-01-03 04:00:00+00:00,0.052500002,95.03853,-0.64750004,-2.3806539,,0.0,0.0,1.4399999,,
53,2020-01-03 05:00:00+00:00,0.3025,94.35915,-0.4975,-2.4337094,,0.0,0.0,3.671294,,
54,2020-01-03 06:00:00+00:00,-0.4975,95.01653,-1.1975,-3.694689,,0.0,0.0,6.1305785,,
55,2020-01-03 07:00:00+00:00,-0.3475,96.421745,-0.8475,-3.1940975,,0.0,0.0,4.072935,,
56,2020-01-03 08:00:00+00:00,-0.4475,98.91347,-0.5975,-2.8798573,,0.0,0.0,1.484318,,
57,2020-01-03 09:00:00+00:00,0.3025,99.27893,0.20250002,-1.9807615,,0.0,0.0,1.2979984,,
58,2020-01-03 10:00:00+00:00,1.5025,98.57644,1.3025,-0.5306325,,0.0,0.0,0.8049845,,
59,2020-01-03 11:00:00+00:00,2.6025,98.23912,2.3525,0.60639,,0.0,0.0,1.8,,
60,2020-01-03 12:00:00+00:00,2.5024998,98.93929,2.3525,0.36903715,,0.0,0.0,2.7416782,,
61,2020-01-03 13:00:00+00:00,3.4025,96.87035,2.9524999,1.4423766,,0.0,0.0,2.3051248,,
62,2020-01-03 14:00:00+00:00,4.5025,92.89385,3.4524999,2.710699,,0.0,0.0,1.8,,
63,2020-01-03 15:00:00+00:00,5.0525002,89.39771,3.4524999,3.0778265,,0.0,0.0,3.0547013,,
64,2020-01-03 16:00:00+00:00,5.1525,87.843475,3.3025,3.096624,,0.0,0.0,3.4152596,,
65,2020-01-03 17:00:00+00:00,2.5525,96.50436,2.0525,-0.023566246,,0.0,0.0,5.4119864,,
66,2020-01-03 18:00:00+00:00,3.5525,94.838524,2.8025,1.6383214,,0.0,0.0,1.8,,
67,2020-01-03 19:00:00+00:00,1.2525,100.0,1.2525,-1.2297497,,0.0,0.0,3.8268526,,
68,2020-01-03 20:00:00+00:00,0.1025,100.0,0.1025,-2.621583,,0.0,0.0,4.2136917,,
69,2020-01-03 21:00:00+00:00,0.5025,99.28011,0.4025,-2.7161865,,0.0,0.0,7.928178,,
70,2020-01-03 22:00:00+00:00,0.6525,99.63992,0.60249996,-2.4743576,,0.0,0.0,7.5170207,,
71,2020-01-03 23:00:00+00:00,0.1025,96.084496,-0.4475,-3.1250243,,0.0,0.0,7.0911775,,
72,2020-01-04 00:00:00+00:00,0.7525,89.366325,-0.7975,-2.6049852,,0.0,0.0,7.628263,,
73,2020-01-04 01:00:00+00:00,1.0025,88.414955,-0.69750005,-2.241728,,0.0,0.0,6.9527545,,
74,2020-01-04 02:00:00+00:00,1.0525,89.066154,-0.5475,-2.3550525,,0.0,0.0,8.225035,,
75,2020-01-04 03:00:00+00:00,1.0525,90.37221,-0.3475,-2.3735363,,0.0,0.0,8.557102,,
76,2020-01-04 04:00:00+00:00,1.3025,90.71952,-0.047500003,-2.074512,,0.0,0.0,8.534353,,
77,2020-01-04 05:00:00+00:00,1.3025,91.379776,0.052500002,-2.0591002,,0.0,0.0,8.534353,,
78,2020-01-04 06:00:00+00:00,1.2025,91.704994,0.0024999976,-2.120585,,0.0,0.0,8.217153,,
79,2020-01-04 07:00:00+00:00,1.4025,91.05612,0.1025,-2.1348934,,0.0,0.0,9.793059,,
80,2020-01-04 08:00:00+00:00,1.7525,90.42462,0.3525,-1.9777565,,0.0,0.0,11.384198,,
81,2020-01-04 09:00:00+00:00,3.7024999,86.15502,1.6025001,-0.25278616,,0.0,0.0,14.336861,,
82,2020-01-04 10:00:00+00:00,5.8525,79.63582,2.6025,2.2342381,,0.0,0.0,13.237038,,
83,2020-01-04 11:00:00+00:00,7.9025,69.93103,2.7524998,4.087862,,0.0,0.0,14.773164,,
84,2020-01-04 12:00:00+00:00,9.5525,63.44499,2.9524999,4.8816156,,0.0,0.0,20.898613,,
85,2020-01-04 13:00:00+00:00,10.3525,58.45581,2.5525,5.5726595,,0.0,0.0,21.142147,,
86,2020-01-04 14:00:00+00:00,10.4025,58.88476,2.7024999,5.9851065,,0.0,0.0,18.844202,,
87,2020-01-04 15:00:00+00:00,10.1025,61.149868,2.9524999,5.9918165,,0.0,0.0,17.057314,,
88,2020-01-04 16:00:00+00:00,9.3025,66.136116,3.3025,5.963212,,0.0,0.0,12.218805,,
89,2020-01-04 17:00:00+00:00,6.9025,75.406425,2.8525,3.8479757,,0.0,0.0,9.686609,,
90,2020-01-04 18:00:00+00:00,6.1025,77.718414,2.5024998,2.8740416,,0.0,0.0,10.44,,
91,2020-01-04 19:00:00+00:00,5.4025,79.28663,2.1025,2.0989294,,0.0,0.0,10.464797,,
92,2020-01-04 20:00:00+00:00,4.4525003,82.91713,1.8025,1.1301842,,0.0,0.0,10.233123,,
93,2020-01-04 21:00:00+00:00,3.7024999,85.540344,1.5025,0.25476074,,0.0,0.0,10.739832,,
94,2020-01-04 22:00:00+00:00,3.0024998,87.64309,1.1525,-0.40881968,,0.0,0.0,10.086427,,
95,2020-01-04 23:00:00+00:00,2.3025,89.17138,0.7025,-1.1446075,,0.0,0.0,9.826088,,
96,2020-01-05 00:00:00+00:00,2.4524999,87.27553,0.55249995,-0.95470095,,0.0,0.0,9.387651,,
97,2020-01-05 01:00:00+00:00,1.7525,88.48181,0.052500002,-1.5888972,,0.0,0.0,8.39657,,
98,2020-01-05 02:00:00+00:00,1.3525001,88.76836,-0.2975,-2.0867255,,0.0,0.0,8.699793,,
99,2020-01-05 03:00:00+00:00,0.9524999,88.41048,-0.7475,-2.57648,,0.0,0.0,8.854829,,
100,2020-01-05 04:00:00+00:00,0.5025,88.04698,-1.2475,-3.0520945,,0.0,0.0,8.534353,,
101,2020-01-05 05:00:00+00:00,0.052500002,87.68222,-1.7475,-3.5014744,,0.0,0.0,8.049845,,
102,2020-01-05 06:00:00+00:00,-0.3475,87.32111,-2.1975,-3.845189,,0.0,0.0,7.24486,,
103,2020-01-05 07:00:00+00:00,-0.64750004,87.94005,-2.3975,-4.1783094,,0.0,0.0,7.289444,,
104,2020-01-05 08:00:00+00:00,-0.64750004,87.61533,-2.4475,-4.234301,,0.0,0.0,7.628263,,
105,2020-01-05 09:00:00+00:00,1.4525,80.736595,-1.4975,-2.2092218,,0.0,0.0,9.028754,,
106,2020-01-05 10:00:00+00:00,3.6025,74.830414,-0.4475,0.3744321,,0.0,0.0,7.10031,,
107,2020-01-05 11:00:00+00:00,5.9025,67.790146,0.4025,3.1728687,,0.0,0.0,4.5820518,,
108,2020-01-05 12:00:00+00:00,7.8025002,59.721687,0.45250002,5.526451,,0.0,0.0,1.5273507,,
109,2020-01-05 13:00:00+00:00,9.502501,55.3895,1.0025,7.3033314,,0.0,0.0,1.609969,,
110,2020-01-05 14:00:00+00:00,10.502501,51.433792,0.9025,8.355726,,0.0,0.0,1.1384199,,
111,2020-01-05 15:00:00+00:00,10.9025,50.083076,0.9025,8.804351,,0.0,0.0,0.8049845,,
112,2020-01-05 16:00:00+00:00,10.2025,62.92656,3.4524999,8.295205,,0.0,0.0,2.5959969,,
113,2020-01-05 17:00:00+00:00,6.1025,78.829735,2.7024999,3.0548577,,0.0,0.0,9.449572,,
114,2020-01-05 18:00:00+00:00,6.1525,74.74227,2.0024998,3.2613497,,0.0,0.0,7.5170207,,
115,2020-01-05 19:00:00+00:00,7.1025,69.769295,1.9525,4.823539,,0.0,0.0,3.2599385,,
116,2020-01-05 20:00:00+00:00,5.9025,74.69818,1.7525,3.7813864,,0.0,0.0,1.9386592,,
117,2020-01-05 21:00:00+00:00,2.1525,88.19799,0.4025,-0.99188757,,0.0,0.0,7.42159,,
118,2020-01-05 22:00:00+00:00,1.5025,87.8191,-0.2975,-1.9158804,,0.0,0.0,8.557102,,
119,2020-01-05 23:00:00+00:00,1.3025,86.21487,-0.7475,-2.068386,,0.0,0.0,7.771331,,
120,2020-01-06 00:00:00+00:00,0.9025,86.48867,-1.0975,-2.456771,,0.0,0.0,7.342588,,
121,2020-01-06 01:00:00+00:00,0.4025,87.71547,-1.3974999,-2.8967955,,0.0,0.0,6.638072,,
122,2020-01-06 02:00:00+00:00,0.0024999976,89.63255,-1.4975,-3.2415297,,0.0,0.0,6.162207,,
123,2020-01-06 03:00:00+00:00,-0.4975,90.25464,-1.8974999,-3.8045063,,0.0,0.0,6.2145634,,
124,2020-01-06 04:00:00+00:00,-0.64750004,88.59268,-2.2975001,-4.052854,,0.0,0.0,6.519877,,
125,2020-01-06 05:00:00+00:00,-0.94750005,86.93886,-2.8475,-4.44185,,0.0,0.0,6.638072,,
126,2020-01-06 06:00:00+00:00,-1.2475,86.26376,-3.2475002,-4.7924495,,0.0,0.0,6.638072,,
127,2020-01-06 07:00:00+00:00,-1.4975,86.88318,-3.3975,-5.148302,,0.0,0.0,7.2359104,,
128,2020-01-06 08:00:00+00:00,-1.2475,87.8837,-2.9975002,-4.7232804,,0.0,0.0,6.379216,,
129,2020-01-06 09:00:00+00:00,1.3525001,81.61647,-1.4475,-1.6680465,,0.0,0.0,4.6800003,,
130,2020-01-06 10:00:00+00:00,3.9025,77.36598,0.3025,1.5188928,,0.0,0.0,2.0991426,,
131,2020-01-06 11:00:00+00:00,6.6525,71.18943,1.8025,4.6568146,,0.0,0.0,1.1384199,,
132,2020-01-06 12:00:00+00:00,8.3525,65.45936,2.2524998,6.1918907,,0.0,0.0,2.8116899,,
133,2020-01-06 13:00:00+00:00,9.7025,59.977776,2.3025,7.4203787,,0.0,0.0,3.7064266,,
134,2020-01-06 14:00:00+00:00,10.5525,55.665287,2.0525,8.2312355,,0.0,0.0,3.671294,,
135,2020-01-06 15:00:00+00:00,10.8525,53.791958,1.8525001,8.331272,,0.0,0.0,4.802999,,
136,2020-01-06 16:00:00+00:00,9.752501,63.491276,3.1525,7.532399,,0.0,0.0,4.3498964,,
137,2020-01-06 17:00:00+00:00,8.1525,63.11879,1.5525,5.3860273,,0.0,0.0,6.130579,,
138,2020-01-06 18:00:00+00:00,8.2025,62.232536,1.4025,5.505003,,0.0,0.0,5.4833565,,
139,2020-01-06 19:00:00+00:00,6.3025002,72.40511,1.7025,3.9358292,,0.0,0.0,3.563818,,
140,2020-01-06 20:00:00+00:00,3.7024999,84.32262,1.3025,1.1485791,,0.0,0.0,4.379589,,
141,2020-01-06 21:00:00+00:00,2.1025,89.15463,0.5025,-0.96308494,,0.0,0.0,6.9899354,,
142,2020-01-06 22:00:00+00:00,1.5525,89.75696,0.052500002,-1.6467605,,0.0,0.0,7.42159,,
143,2020-01-06 23:00:00+00:00,0.6525,90.672195,-0.69750005,-2.623927,,0.0,0.0,7.172949,,
144,2020-01-07 00:00:00+00:00,0.4025,91.31862,-0.8475,-3.1186452,,0.0,0.0,8.699793,,
145,2020-01-07 01:00:00+00:00,-0.097500004,89.62444,-1.5975,-3.492301,,0.0,0.0,7.10031,,
146,2020-01-07 02:00:00+00:00,-0.3475,85.405464,-2.4975002,-3.8743846,,0.0,0.0,7.172949,,
147,2020-01-07 03:00:00+00:00,-0.4975,81.96987,-3.1975,-4.355021,,0.0,0.0,8.825508,,
148,2020-01-07 04:00:00+00:00,-0.89750004,81.002205,-3.7475002,-4.7476673,,0.0,0.0,8.311245,,
149,2020-01-07 05:00:00+00:00,-1.4475,82.14848,-4.0975,-5.162921,,0.0,0.0,7.10031,,
150,2020-01-07 06:00:00+00:00,-1.6474999,82.12156,-4.2974997,-5.3372965,,0.0,0.0,6.763786,,
151,2020-01-07 07:00:00+00:00,-1.6474999,80.59145,-4.5474997,-5.425782,,0.0,0.0,7.172949,,
152,2020-01-07 08:00:00+00:00,-1.2975,78.54727,-4.5474997,-5.075699,,0.0,0.0,7.172949,,
153,2020-01-07 09:00:00+00:00,1.3025,69.59375,-3.6475,-2.4756489,,0.0,0.0,7.9036193,,
154,2020-01-07 10:00:00+00:00,3.9525,63.511906,-2.3475,0.7498007,,0.0,0.0,5.0911684,,
155,2020-01-07 11:00:00+00:00,6.8025002,56.921967,-1.1474999,4.059251,,0.0,0.0,3.0758414,,
156,2020-01-07 12:00:00+00:00,9.3025,51.66233,-0.14750001,7.038452,,0.0,0.0,0.8049845,,
157,2020-01-07 13:00:00+00:00,11.2025,50.346897,1.2525,9.017055,,0.0,0.0,1.8,,
158,2020-01-07 14:00:00+00:00,12.3025,50.11295,2.2024999,10.143245,,0.0,0.0,2.7416782,,
159,2020-01-07 15:00:00+00:00,12.5525,51.4443,2.8025,10.324025,,0.0,0.0,3.96,,
160,2020-01-07 16:00:00+00:00,11.1525,73.554726,6.6025,9.652291,,0.0,0.0,4.379589,,
161,2020-01-07 17:00:00+00:00,10.4525,58.48097,2.6525,8.1100025,,0.0,0.0,4.5536795,,
162,2020-01-07 18:00:00+00:00,8.7025,63.699654,2.2024999,6.4705667,,0.0,0.0,3.2399998,,
163,2020-01-07 19:00:00+00:00,6.3525,72.67381,1.8025,4.1229715,,0.0,0.0,2.7416782,,
164,2020-01-07 20:00:00+00:00,5.7025003,71.77334,1.0025,3.475317,,0.0,0.0,1.8,,
165,2020-01-07 21:00:00+00:00,3.5024998,78.714966,0.1525,0.7010479,,0.0,0.0,4.802999,,
166,2020-01-07 22:00:00+00:00,1.8525001,84.718414,-0.4475,-1.3969982,,0.0,0.0,7.24486,,
167,2020-01-07 23:00:00+00:00,0.9524999,86.8107,-0.9975,-2.312132,,0.0,0.0,6.792466,,
168,2020-01-08 00:00:00+00:00,0.55249995,86.135704,-1.4975,-2.8025947,,0.0,0.0,6.9247384,,
169,2020-01-08 01:00:00+00:00,0.20250002,79.66565,-2.8975,-3.4122224,,0.0,0.0,7.42159,,
170,2020-01-08 02:00:00+00:00,-0.14750001,74.711296,-4.0975,-3.9094734,,0.0,0.0,7.42159,,
171,2020-01-08 03:00:00+00:00,-0.2975,73.29319,-4.4975,-4.094488,,0.0,0.0,7.342588,,
172,2020-01-08 04:00:00+00:00,-0.3975,73.55076,-4.5474997,-4.1102223,,0.0,0.0,6.725354,,
173,2020-01-08 05:00:00+00:00,-0.2975,72.74329,-4.5975,-4.0003276,,0.0,0.0,6.6185193,,
174,2020-01-08 06:00:00+00:00,0.0024999976,71.98436,-4.4474998,-3.6830864,,0.0,0.0,6.6185193,,
175,2020-01-08 07:00:00+00:00,-0.097500004,72.50849,-4.4474998,-3.6979668,,0.0,0.0,6.0347,,
176,2020-01-08 08:00:00+00:00,0.1525,71.74366,-4.3475,-3.4109442,,0.0,0.0,5.8603754,,
177,2020-01-08 09:00:00+00:00,2.5525,64.85236,-3.3975,-1.2161412,,0.0,0.0,8.049845,,
178,2020-01-08 10:00:00+00:00,5.8025002,56.45121,-2.1975,2.542365,,0.0,0.0,5.6233797,,
179,2020-01-08 11:00:00+00:00,8.6025,50.72202,-1.0475,5.6159754,,0.0,0.0,4.8433046,,
180,2020-01-08 12:00:00+00:00,10.252501,47.42988,-0.4475,7.4283037,,0.0,0.0,4.3349743,,
181,2020-01-08 13:00:00+00:00,11.752501,43.406216,-0.2975,9.159782,,0.0,0.0,2.9024127,,
182,2020-01-08 14:00:00+00:00,12.9525,37.98162,-1.0475,10.366146,,0.0,0.0,2.0991426,,
183,2020-01-08 15:00:00+00:00,13.4025,37.699863,-0.7475,10.7946615,,0.0,0.0,2.5455842,,
184,2020-01-08 16:00:00+00:00,12.4525,61.497066,5.2525,10.740981,,0.0,0.0,3.7585104,,
185,2020-01-08 17:00:00+00:00,10.3025,54.419205,1.5025,7.418639,,0.0,0.0,6.8777895,,
186,2020-01-08 18:00:00+00:00,8.1025,64.70689,1.8525001,5.623802,,0.0,0.0,4.510787,,
187,2020-01-08 19:00:00+00:00,7.1525,66.37093,1.3025,4.9016027,,0.0,0.0,2.3051248,,
188,2020-01-08 20:00:00+00:00,7.1525,62.65681,0.5025,4.200794,,0.0,0.0,6.2145634,,
189,2020-01-08 21:00:00+00:00,6.6525,65.076744,0.55249995,3.4410763,,0.0,0.0,8.049845,,
190,2020-01-08 22:00:00+00:00,4.0525002,83.761894,1.5525,0.57250214,,0.0,0.0,11.019764,,
191,2020-01-08 23:00:00+00:00,6.1025,78.27233,2.6025,3.3805437,,0.0,0.0,7.0911775,,
192,2020-01-09 00:00:00+00:00,3.3525,85.8098,1.2025,0.5788617,,0.0,0.0,5.771239,,
193,2020-01-09 01:00:00+00:00,2.5525,89.83606,1.0525,-0.33482242,,0.0,0.0,6.379216,,
194,2020-01-09 02:00:00+00:00,2.6525,89.521736,1.1025001,-0.14440536,,0.0,0.0,5.815978,,
195,2020-01-09 03:00:00+00:00,2.6525,90.167145,1.2025,-0.0793066,,0.0,0.0,5.4833565,,
196,2020-01-09 04:00:00+00:00,2.3525,91.12224,1.0525,-0.3562522,,0.0,0.0,5.154415,,
197,2020-01-09 05:00:00+00:00,1.9025,92.747505,0.85249996,-0.77796435,,0.0,0.0,4.73506,,
198,2020-01-09 06:00:00+00:00,1.2025,95.772934,0.60249996,-1.5420535,,0.0,0.0,4.896529,,
199,2020-01-09 07:00:00+00:00,1.0525,96.46199,0.55249995,-1.7752593,,0.0,0.0,5.4119864,,
200,2020-01-09 08:00:00+00:00,0.9524999,96.80814,0.5025,-1.9340076,,0.0,0.0,5.7599998,,
201,2020-01-09 09:00:00+00:00,3.2524998,89.57012,1.7025,0.55040073,,0.0,0.0,5.8603754,,
202,2020-01-09 10:00:00+00:00,5.6025,82.18353,2.8025,3.5279398,,0.0,0.0,2.9024127,,
203,2020-01-09 11:00:00+00:00,7.6525,75.801094,3.6525,5.642543,,0.0,0.0,3.563818,,
204,2020-01-09 12:00:00+00:00,9.5525,63.220783,2.9025,7.287863,,0.0,0.0,4.3349743,,
205,2020-01-09 13:00:00+00:00,10.9025,60.484608,3.5525,8.578014,,0.0,0.0,5.5887027,,
206,2020-01-09 14:00:00+00:00,11.7025,59.0006,3.9525,9.188891,,0.0,0.0,7.42159,,
207,2020-01-09 15:00:00+00:00,11.6525,60.24292,4.2025003,8.853575,,0.0,0.0,9.72,,
208,2020-01-09 16:00:00+00:00,10.6525,66.43052,4.6525,7.9978228,,0.0,0.0,9.36,,
209,2020-01-09 17:00:00+00:00,8.0525,79.12238,4.6525,5.6293955,,0.0,0.0,7.771331,,
210,2020-01-09 18:00:00+00:00,6.8025002,84.383934,4.3525,4.15131,,0.0,0.0,8.913181,,
211,2020-01-09 19:00:00+00:00,6.7025003,84.66836,4.3025002,4.2857714,,0.0,0.0,7.2359104,,
212,2020-01-09 20:00:00+00:00,7.8025002,81.32594,4.8025002,5.384075,,0.0,0.0,7.9526596,,
213,2020-01-09 21:00:00+00:00,7.5025,82.141716,4.6525,4.9647512,,0.0,0.0,8.557102,,
214,2020-01-09 22:00:00+00:00,5.8025002,87.28781,3.8525,3.0523477,,0.0,0.0,8.905908,,
215,2020-01-09 23:00:00+00:00,5.5525002,88.18988,3.7524998,2.5056052,,0.0,0.0,10.805999,,
216,2020-01-10 00:00:00+00:00,7.3025002,77.90737,3.7024999,3.3899012,,0.0,0.0,16.676977,,
217,2020-01-10 01:00:00+00:00,7.6025,70.870026,2.6525,3.019795,,0.0,0.0,19.914215,,
218,2020-01-10 02:00:00+00:00,6.0525002,76.34045,2.2024999,2.3609915,,0.0,0.0,13.246826,,
219,2020-01-10 03:00:00+00:00,3.9025,88.04084,2.1025,0.92529535,,0.0,0.0,8.225035,,
220,2020-01-10 04:00:00+00:00,5.2525,80.40281,2.1525,2.7993321,,0.0,0.0,4.6938257,,
221,2020-01-10 05:00:00+00:00,5.3525,80.1312,2.2024999,3.277718,,0.0,0.0,2.16,,
222,2020-01-10 06:00:00+00:00,5.0025,82.10503,2.2024999,2.8097353,,0.0,0.0,2.968636,,
223,2020-01-10 07:00:00+00:00,2.3025,85.078026,0.052500002,-0.950021,,0.0,0.0,7.7879906,,
224,2020-01-10 08:00:00+00:00,2.0024998,83.208046,-0.5475,-1.6612172,,0.0,0.0,9.983106,,
225,2020-01-10 09:00:00+00:00,4.1025,77.11931,0.45250002,0.2445426,,0.0,0.0,12.371645,,
226,2020-01-10 10:00:00+00:00,6.4525003,69.88721,1.3525001,2.8143811,,0.0,0.0,11.874544,,
227,2020-01-10 11:00:00+00:00,8.502501,58.196297,0.7525,4.1867104,,0.0,0.0,15.844089,,
228,2020-01-10 12:00:00+00:00,10.002501,49.471622,-0.097500004,4.4449577,,0.0,0.0,23.441502,,
229,2020-01-10 13:00:00+00:00,10.3525,45.096203,-1.0475,4.796652,,0.0,0.0,22.461807,,
230,2020-01-10 14:00:00+00:00,10.3025,43.940075,-1.4475,4.776307,,0.0,0.0,21.868332,,
231,2020-01-10 15:00:00+00:00,10.5525,42.11627,-1.7975,5.239542,,0.0,0.0,20.073025,,
232,2020-01-10 16:00:00+00:00,9.7025,49.029102,-0.4975,4.8482466,,0.0,0.0,18.204042,,
233,2020-01-10 17:00:00+00:00,7.8525,55.75829,-0.4475,3.4176016,,0.0,0.0,15.379206,,
234,2020-01-10 18:00:00+00:00,6.7025003,59.663464,-0.5975,2.335452,,0.0,0.0,14.759999,,
235,2020-01-10 19:00:00+00:00,5.5025,65.28856,-0.4975,1.3488846,,0.0,0.0,13.397612,,
236,2020-01-10 20:00:00+00:00,5.2525,70.65779,0.3525,0.74030113,,0.0,0.0,16.75064,,
237,2020-01-10 21:00:00+00:00,4.9025,75.60182,0.9524999,0.7872639,,0.0,0.0,14.689589,,
238,2020-01-10 22:00:00+00:00,4.0025,80.80327,1.0025,0.32344103,,0.0,0.0,11.753877,,
239,2020-01-10 23:00:00+00:00,3.1525,84.25802,0.7525,-0.36770892,,0.0,0.0,10.383987,,
240,2020-01-11 00:00:00+00:00,3.2024999,78.95478,-0.097500004,-0.51042056,,0.0,0.0,10.787993,,
